record_id,date,region,country,category,indicator,value,target_value,previous_year_value,population_affected,budget_allocated,budget_spent,projects_completed,projects_in_progress,satisfaction_rating,trend_direction,priority_level,year_over_year_change,target_achievement,budget_utilization
PUB-01269,2024-08-22,West,France,Health,Life Expectancy,73.2,87.35,87.6,1642514,18116419.23,34786838.1,84,19,3.3,Improving,Low,-16.44,83.8,192.02
PUB-01270,2022-01-10,North,Germany,Education,Access to Clean Water,47.32,71.86,72.05,2386205,40806132.67,40081841.94,16,28,3.0,Stable,High,-34.32,65.85,98.23
PUB-01271,2024-11-06,West,India,Education,Life Expectancy,91.39,66.97,53.36,3292139,8939514.53,43541613.06,13,38,1.4,Improving,Medium,71.27,136.46,487.07
PUB-01272,2023-08-19,Central,Japan,Employment,CO2 Emissions,11.23,84.91,54.73,3276827,43824144.93,3187925.11,10,45,2.2,Stable,Medium,-79.48,13.23,7.27
PUB-01273,2023-05-15,West,Mexico,Infrastructure,Income Inequality,22.3,94.66,16.41,5388621,15288674.99,25908490.97,10,4,1.1,Declining,Medium,35.89,23.56,169.46
PUB-01274,2022-11-22,Central,UK,Employment,Unemployment Rate,57.87,85.76,41.5,6559144,33361478.46,25526993.04,90,22,1.2,Declining,Low,39.45,67.48,76.52
PUB-01275,2024-04-16,North,USA,Infrastructure,Unemployment Rate,40.48,98.51,64.27,4738080,25557998.82,39383679.28,56,18,2.1,Improving,Low,-37.02,41.09,154.1
PUB-01276,2023-03-24,North,Australia,Infrastructure,Hospital Beds per 1000,75.75,64.97,16.37,3560683,48456255.14,27032936.32,12,26,4.5,Stable,Low,362.74,116.59,55.79
PUB-01277,2023-05-31,West,Australia,Housing,Access to Clean Water,87.85,83.49,90.14,1976487,20722897.33,8737123.66,38,46,4.1,Stable,Low,-2.54,105.22,42.16
PUB-01278,2023-09-08,Central,France,Climate,Housing Affordability Index,80.99,88.44,44.08,6238710,11321377.63,13332593.33,87,9,1.7,Declining,Critical,83.73,91.58,117.76
PUB-01279,2023-05-15,East,UK,Housing,Unemployment Rate,84.39,64.31,67.97,4475680,15610535.46,15923479.89,64,38,2.7,Stable,Medium,24.16,131.22,102.0
PUB-01280,2024-05-31,West,Brazil,Education,Renewable Energy %,78.61,53.7,33.2,5420570,38708195.34,33145709.06,24,1,2.4,Improving,Critical,136.78,146.39,85.63
PUB-01281,2023-11-22,West,Brazil,Infrastructure,School Enrollment Rate,39.64,90.61,86.28,751028,35222356.68,14231747.55,50,31,3.2,Declining,Low,-54.06,43.75,40.41
PUB-01282,2022-03-06,North,UK,Infrastructure,Hospital Beds per 1000,89.73,80.76,75.22,4341287,30649889.42,14749577.13,76,11,4.5,Stable,High,19.29,111.11,48.12
PUB-01283,2023-12-31,North,USA,Climate,Housing Affordability Index,23.79,81.88,68.75,9969527,41619933.45,18213601.94,44,21,4.6,Declining,High,-65.4,29.05,43.76
PUB-01284,2022-02-18,Central,France,Climate,Life Expectancy,36.97,71.78,72.24,1707105,36255727.95,28695669.66,70,44,3.8,Declining,Critical,-48.82,51.5,79.15
PUB-01285,2023-09-18,East,Canada,Education,Hospital Beds per 1000,94.31,78.44,13.91,5946316,3171825.13,22914722.4,70,24,2.2,Stable,Medium,578.0,120.23,722.45
PUB-01286,2023-10-16,North,Canada,Housing,Air Quality Index,36.34,70.41,82.34,8805971,10273626.97,40881085.85,5,3,3.0,Stable,High,-55.87,51.61,397.92
PUB-01287,2022-05-03,East,Australia,Housing,CO2 Emissions,21.5,51.9,15.21,7779285,26266112.76,27284448.85,64,48,5.0,Declining,Medium,41.35,41.43,103.88
PUB-01288,2024-01-10,Central,UK,Housing,Life Expectancy,67.47,97.9,77.67,8187130,13320013.18,31292762.83,73,25,2.3,Improving,Low,-13.13,68.92,234.93
PUB-01289,2022-03-07,West,Japan,Infrastructure,Income Inequality,57.65,69.3,29.76,6236232,34595309.29,30221359.51,12,48,1.7,Stable,Low,93.72,83.19,87.36
PUB-01290,2022-12-25,North,Germany,Health,Unemployment Rate,41.23,70.17,68.41,722790,17649556.59,34901998.58,56,31,2.4,Declining,High,-39.73,58.76,197.75
PUB-01291,2024-12-25,Central,USA,Housing,Air Quality Index,88.78,52.77,22.34,6656563,27386477.99,40284667.02,27,5,4.3,Stable,Low,297.4,168.24,147.1
PUB-01292,2023-07-06,East,Brazil,Climate,Hospital Beds per 1000,34.09,78.03,70.53,4536393,45928404.15,24361013.91,98,21,2.1,Improving,High,-51.67,43.69,53.04
PUB-01293,2024-04-01,East,Japan,Health,CO2 Emissions,23.12,75.22,46.09,8389864,6681516.7,2328153.48,73,11,3.9,Stable,Medium,-49.84,30.74,34.84
PUB-01294,2024-08-07,South,Canada,Housing,Access to Clean Water,16.15,85.48,77.8,4024863,16679173.14,4987558.04,13,38,3.3,Stable,Medium,-79.24,18.89,29.9
PUB-01295,2022-12-05,East,Mexico,Infrastructure,Unemployment Rate,89.85,60.85,93.99,9249989,38230690.89,11935730.82,32,8,3.8,Declining,Critical,-4.4,147.66,31.22
PUB-01296,2022-01-17,East,Brazil,Employment,School Enrollment Rate,25.6,63.84,59.96,6871591,2905718.24,44329156.92,13,29,3.4,Improving,High,-57.3,40.1,1525.58
PUB-01297,2022-04-15,South,France,Climate,Renewable Energy %,84.88,58.4,66.59,7267187,23317232.07,33015259.96,42,26,3.6,Stable,High,27.47,145.34,141.59
PUB-01298,2024-07-26,North,UK,Climate,Renewable Energy %,65.02,75.43,69.61,3667889,19567612.51,8113156.55,50,0,1.8,Declining,Medium,-6.59,86.2,41.46
PUB-01299,2023-02-08,South,USA,Education,Access to Clean Water,42.45,61.25,61.52,580646,40538769.04,20657753.0,51,48,5.0,Stable,High,-31.0,69.31,50.96
PUB-01300,2023-07-29,West,Canada,Climate,CO2 Emissions,65.67,81.46,49.64,6894310,7587818.15,41605411.22,44,46,2.8,Stable,Critical,32.29,80.62,548.32
PUB-01301,2022-12-19,North,Canada,Climate,CO2 Emissions,47.29,67.66,83.41,9443539,49642974.8,39856713.92,11,44,4.2,Improving,Medium,-43.3,69.89,80.29
PUB-01302,2023-02-06,East,USA,Employment,Air Quality Index,59.92,59.97,28.49,6228251,45330201.01,44848229.05,40,36,3.4,Improving,Medium,110.32,99.92,98.94
PUB-01303,2022-04-04,South,Japan,Health,Renewable Energy %,75.92,66.22,14.96,3900848,16593037.87,18857106.88,5,12,1.3,Stable,Medium,407.49,114.65,113.64
PUB-01304,2024-08-15,East,Mexico,Education,Air Quality Index,14.24,70.57,38.82,43092,19364353.39,45622420.67,45,24,2.8,Declining,High,-63.32,20.18,235.6
PUB-01305,2024-07-04,South,France,Climate,Hospital Beds per 1000,78.15,90.54,52.4,2147348,8891836.65,11106682.83,95,47,4.2,Stable,Low,49.14,86.32,124.91
PUB-01306,2023-04-11,West,Australia,Housing,Air Quality Index,32.07,74.79,87.15,4185276,33543242.41,20800622.51,39,10,4.6,Declining,Medium,-63.2,42.88,62.01
PUB-01307,2024-09-30,West,UK,Climate,School Enrollment Rate,50.13,69.22,89.99,7502410,32633566.77,37168516.04,48,9,3.0,Stable,Medium,-44.29,72.42,113.9
PUB-01308,2022-10-18,North,France,Housing,Access to Clean Water,64.91,85.46,57.16,5896226,17457082.11,37194831.9,47,2,3.2,Stable,High,13.56,75.95,213.06
PUB-01309,2023-10-07,Central,Mexico,Infrastructure,Access to Clean Water,48.76,83.87,85.29,5438454,47724489.44,31341472.69,54,38,1.2,Stable,Low,-42.83,58.14,65.67
PUB-01310,2023-07-07,East,Canada,Housing,CO2 Emissions,86.53,80.09,42.95,6920966,38075247.27,40640270.99,80,30,3.6,Improving,Medium,101.47,108.04,106.74
PUB-01311,2023-12-09,East,India,Climate,Income Inequality,90.25,79.88,42.43,1339635,43097074.88,29647962.43,64,34,2.6,Improving,Critical,112.7,112.98,68.79
PUB-01312,2022-01-10,South,Mexico,Health,Housing Affordability Index,85.51,80.58,57.56,9293703,15954055.14,22797488.14,44,31,1.1,Declining,Low,48.56,106.12,142.89
PUB-01313,2023-05-10,South,Australia,Housing,Air Quality Index,53.3,78.96,15.51,1589584,4113788.5,5985454.85,75,38,3.1,Stable,Medium,243.65,67.5,145.5
PUB-01314,2022-02-28,South,Mexico,Employment,Air Quality Index,85.71,51.78,40.96,196275,31806046.85,3187663.46,69,36,3.7,Declining,High,109.25,165.53,10.02
PUB-01315,2022-05-10,West,Germany,Employment,School Enrollment Rate,46.22,64.21,55.07,377520,13384198.6,21767287.51,28,8,2.5,Improving,Low,-16.07,71.98,162.63
PUB-01316,2024-05-13,Central,Japan,Education,Hospital Beds per 1000,75.83,76.65,68.46,8926510,23332924.55,42749928.84,15,19,1.4,Improving,High,10.77,98.93,183.22
PUB-01317,2022-10-10,West,India,Health,Renewable Energy %,35.42,94.09,80.28,2135269,41649946.02,29941645.24,3,48,4.0,Improving,High,-55.88,37.64,71.89
PUB-01318,2023-11-18,Central,UK,Education,Life Expectancy,99.31,51.19,23.8,8813491,36968417.01,4062225.25,74,20,2.3,Stable,Medium,317.27,194.0,10.99
PUB-01319,2023-12-21,East,UK,Health,CO2 Emissions,70.57,93.48,34.06,1384041,28030553.22,25867565.16,6,36,3.3,Improving,Medium,107.19,75.49,92.28
PUB-01320,2022-08-14,East,Canada,Climate,Renewable Energy %,85.18,76.44,69.98,8511024,44580105.07,23005591.83,96,45,1.9,Improving,High,21.72,111.43,51.61
PUB-01321,2023-12-27,South,Japan,Housing,Hospital Beds per 1000,88.85,84.84,16.13,8348836,16537789.15,39530551.24,28,7,4.9,Stable,Medium,450.84,104.73,239.03
PUB-01322,2022-03-20,East,UK,Infrastructure,School Enrollment Rate,75.47,80.43,68.11,9409556,49669350.76,20027295.99,38,12,2.1,Stable,Medium,10.81,93.83,40.32
PUB-01323,2022-09-29,South,Japan,Employment,CO2 Emissions,57.06,75.41,51.03,998991,3319510.16,7867217.16,74,30,1.8,Stable,Medium,11.82,75.67,237.0
PUB-01324,2022-01-10,Central,USA,Climate,Income Inequality,93.55,53.18,73.44,5379794,9996698.15,47940999.5,95,45,4.9,Stable,High,27.38,175.91,479.57
PUB-01325,2023-09-07,South,France,Climate,Unemployment Rate,87.68,64.76,53.96,833574,29437407.23,37557896.66,80,44,4.6,Stable,Critical,62.49,135.39,127.59
PUB-01326,2023-12-05,South,India,Health,Life Expectancy,50.95,83.35,24.9,4665786,22444972.45,634310.3,98,16,1.6,Improving,High,104.62,61.13,2.83
PUB-01327,2022-02-17,North,Japan,Employment,Income Inequality,21.75,78.26,82.98,5145782,38317073.32,46801842.48,17,49,3.8,Improving,High,-73.79,27.79,122.14
PUB-01328,2023-01-14,Central,Mexico,Health,Air Quality Index,15.89,75.98,20.67,7866925,28221606.05,27636249.03,12,36,2.4,Improving,High,-23.13,20.91,97.93
PUB-01329,2022-07-12,West,Canada,Housing,Life Expectancy,23.48,59.76,23.37,5861719,11903528.36,5357577.85,50,19,5.0,Improving,Medium,0.47,39.29,45.01
PUB-01330,2023-10-01,East,Mexico,Health,Access to Clean Water,20.82,74.64,20.59,9412152,24327516.8,18563516.98,66,11,3.5,Improving,Medium,1.12,27.89,76.31
PUB-01331,2023-03-06,East,Mexico,Climate,Air Quality Index,54.59,50.45,37.06,1337009,24056236.98,873525.43,88,29,2.3,Declining,High,47.3,108.21,3.63
PUB-01332,2023-12-05,West,Australia,Education,Life Expectancy,70.17,50.12,64.55,405747,785745.62,22171062.87,14,16,4.0,Stable,Low,8.71,140.0,2821.66
PUB-01333,2023-04-10,North,Japan,Education,CO2 Emissions,94.2,59.36,21.52,8726455,34681622.67,7743976.01,94,49,3.7,Stable,High,337.73,158.69,22.33
PUB-01334,2022-05-13,East,Mexico,Climate,School Enrollment Rate,52.25,83.99,49.76,8109852,43415680.98,2789328.0,44,3,3.2,Stable,Low,5.0,62.21,6.42
PUB-01335,2022-10-13,South,USA,Climate,Life Expectancy,25.17,90.98,58.98,5052754,43178387.16,38903739.52,26,1,4.7,Improving,Low,-57.32,27.67,90.1
PUB-01336,2024-08-08,South,India,Infrastructure,Air Quality Index,62.8,96.53,63.1,7767698,48430523.7,2686616.04,17,31,2.1,Improving,High,-0.48,65.06,5.55
PUB-01337,2023-06-27,West,France,Health,Unemployment Rate,47.37,56.02,62.72,2435949,28214655.69,26183989.25,26,17,2.6,Improving,Critical,-24.47,84.56,92.8
PUB-01338,2023-04-22,East,Germany,Health,Unemployment Rate,23.91,59.37,78.23,9333087,1597622.18,36686090.46,49,6,3.7,Improving,Medium,-69.44,40.27,2296.29
PUB-01339,2023-04-04,West,France,Housing,School Enrollment Rate,56.41,84.35,62.26,2842489,24721546.21,39991660.99,83,49,3.0,Improving,Medium,-9.4,66.88,161.77
PUB-01340,2024-10-03,West,Germany,Housing,School Enrollment Rate,33.4,92.78,52.09,7326037,45443734.64,40047636.24,10,39,4.8,Stable,Medium,-35.88,36.0,88.13
PUB-01341,2023-11-09,Central,UK,Climate,Income Inequality,42.85,69.47,91.57,5834307,8701072.3,20134445.17,4,7,2.2,Stable,High,-53.21,61.68,231.4
PUB-01342,2023-01-21,South,India,Employment,Income Inequality,90.2,71.03,32.06,7242596,39192284.09,6877626.82,31,0,1.2,Improving,Medium,181.35,126.99,17.55
PUB-01343,2022-06-11,South,Germany,Health,Access to Clean Water,69.63,91.89,45.94,7732570,4095493.55,19602406.08,3,8,2.8,Declining,High,51.57,75.78,478.63
PUB-01344,2022-07-25,East,UK,Infrastructure,Life Expectancy,25.48,65.5,93.84,8114702,41281447.44,4263152.91,1,40,2.3,Improving,High,-72.85,38.9,10.33
PUB-01345,2022-08-17,North,Mexico,Housing,Housing Affordability Index,97.51,96.54,33.37,671719,33319327.31,37086661.95,92,24,4.5,Stable,Medium,192.21,101.0,111.31
PUB-01346,2022-10-19,East,Germany,Climate,Access to Clean Water,71.66,91.86,59.93,8055212,48410474.88,26385939.75,16,18,4.4,Declining,High,19.57,78.01,54.5
PUB-01347,2023-05-05,North,Australia,Climate,Life Expectancy,46.91,82.63,71.68,8567638,32202390.54,40700380.74,16,33,3.1,Declining,High,-34.56,56.77,126.39
PUB-01348,2023-12-24,Central,Brazil,Education,CO2 Emissions,13.32,76.89,93.27,6539471,5273878.43,23790511.36,46,49,2.8,Improving,Low,-85.72,17.32,451.1
PUB-01349,2022-03-01,North,USA,Climate,CO2 Emissions,43.43,70.04,65.84,5670301,46595573.24,37800363.61,82,41,1.1,Stable,Medium,-34.04,62.01,81.12
PUB-01350,2023-07-17,South,Germany,Education,Income Inequality,96.72,58.34,37.7,7512037,17416320.05,15400150.59,24,1,4.6,Improving,Medium,156.55,165.79,88.42
PUB-01351,2022-12-08,West,India,Health,Housing Affordability Index,11.44,82.78,30.99,7153244,17400345.37,4653658.61,17,1,2.3,Declining,High,-63.08,13.82,26.74
PUB-01352,2024-04-01,West,Australia,Housing,Life Expectancy,99.73,85.14,23.6,3403009,34012832.65,38073714.99,86,15,3.3,Declining,Critical,322.58,117.14,111.94
PUB-01353,2024-01-04,Central,Canada,Housing,Renewable Energy %,83.99,83.46,18.86,9588526,40247558.95,136063.07,97,28,2.5,Improving,High,345.33,100.64,0.34
PUB-01354,2023-01-14,South,France,Climate,School Enrollment Rate,58.59,69.92,71.18,8046462,15961777.16,26998134.91,64,21,2.6,Declining,High,-17.69,83.8,169.14
PUB-01355,2024-08-01,East,Germany,Climate,Unemployment Rate,50.22,97.16,21.15,8674512,40999168.65,36697973.59,71,10,2.4,Improving,Medium,137.45,51.69,89.51
PUB-01356,2023-06-26,East,Germany,Employment,Access to Clean Water,33.56,53.21,71.89,6626079,36885756.36,10782216.3,96,35,1.5,Declining,Low,-53.32,63.07,29.23
PUB-01357,2022-11-02,East,Australia,Infrastructure,CO2 Emissions,49.53,97.34,80.63,5393033,23749339.92,6312854.24,79,37,2.7,Stable,Medium,-38.57,50.88,26.58
PUB-01358,2024-06-08,North,Japan,Education,Access to Clean Water,50.53,73.5,74.92,6214409,44936549.49,13868967.03,97,5,3.5,Declining,High,-32.55,68.75,30.86
PUB-01359,2024-02-18,West,Canada,Climate,Unemployment Rate,88.5,95.39,81.93,9482932,28857873.54,11041179.65,92,6,1.2,Stable,Medium,8.02,92.78,38.26
PUB-01360,2023-01-11,North,Germany,Housing,Renewable Energy %,86.77,96.38,10.06,6856209,41078948.63,8014554.16,21,30,1.3,Improving,High,762.52,90.03,19.51
PUB-01361,2023-12-06,South,Brazil,Health,Income Inequality,60.09,55.58,88.61,2884509,23871205.03,25879469.41,27,37,2.3,Improving,High,-32.19,108.11,108.41
PUB-01362,2022-08-16,Central,USA,Infrastructure,Housing Affordability Index,32.28,84.81,52.65,2739938,29213213.93,24710128.8,24,8,2.7,Declining,Medium,-38.69,38.06,84.59
PUB-01363,2022-04-15,South,Brazil,Employment,Hospital Beds per 1000,20.31,63.87,40.67,5533933,28592091.74,29043648.57,80,12,2.8,Improving,Medium,-50.06,31.8,101.58
PUB-01364,2024-12-08,West,USA,Health,Hospital Beds per 1000,75.65,83.24,41.97,4725834,15822554.59,31918229.67,54,3,2.2,Stable,Medium,80.25,90.88,201.73
PUB-01365,2024-01-15,East,India,Climate,Housing Affordability Index,75.94,58.97,44.25,5739053,33115994.6,41065756.17,64,0,1.4,Declining,High,71.62,128.78,124.01
PUB-01366,2024-10-12,West,Canada,Education,Renewable Energy %,97.53,70.63,49.87,2235708,36391021.41,11999950.77,81,39,3.5,Declining,Critical,95.57,138.09,32.98
PUB-01367,2023-04-03,South,Australia,Infrastructure,CO2 Emissions,76.22,54.47,17.83,375061,12136552.2,47617899.25,52,45,3.8,Stable,High,327.48,139.93,392.35
PUB-01368,2024-12-18,North,Germany,Employment,Income Inequality,15.04,51.45,81.82,7481939,42122557.39,34379416.89,83,25,2.5,Improving,Medium,-81.62,29.23,81.62
PUB-01369,2023-01-30,West,India,Health,CO2 Emissions,54.39,78.33,86.12,741158,46484731.54,23528996.72,97,8,3.4,Stable,Medium,-36.84,69.44,50.62
PUB-01370,2023-12-18,North,Japan,Health,CO2 Emissions,18.42,85.06,61.99,2659316,25071040.45,9703485.8,21,42,3.8,Declining,Low,-70.29,21.66,38.7
PUB-01371,2023-12-15,West,Germany,Climate,Unemployment Rate,87.66,77.49,68.77,2616587,20744623.67,4467032.01,31,2,2.7,Stable,Low,27.47,113.12,21.53
PUB-01372,2023-08-23,North,Australia,Education,Air Quality Index,52.66,84.73,22.11,8890836,42848637.04,31806397.3,58,43,3.7,Declining,High,138.17,62.15,74.23
PUB-01373,2023-12-02,South,UK,Health,Hospital Beds per 1000,24.35,64.07,80.17,2551926,12010548.5,4002277.87,34,4,1.5,Improving,Low,-69.63,38.01,33.32
PUB-01374,2022-06-14,West,Brazil,Employment,Housing Affordability Index,48.08,69.15,23.16,1470100,38840692.31,37704002.31,7,19,2.9,Declining,High,107.6,69.53,97.07
PUB-01375,2023-06-16,South,Japan,Housing,School Enrollment Rate,60.32,89.1,89.04,6960428,16573754.12,23915186.83,68,16,2.6,Stable,Critical,-32.26,67.7,144.3
PUB-01376,2024-06-02,North,India,Housing,Housing Affordability Index,61.36,89.12,15.37,569118,18566909.6,29982817.85,37,39,2.5,Stable,Medium,299.22,68.85,161.49
PUB-01377,2022-03-25,East,Australia,Education,Income Inequality,47.18,87.46,23.47,9641168,31674685.55,33131778.23,46,25,4.0,Stable,Low,101.02,53.94,104.6
PUB-01378,2022-06-15,West,Japan,Climate,Air Quality Index,41.83,78.33,17.11,3675974,19943412.88,37678651.98,86,19,1.2,Improving,Low,144.48,53.4,188.93
PUB-01379,2023-04-21,North,Mexico,Health,CO2 Emissions,51.07,52.59,82.05,3485614,18185527.04,47301121.33,81,9,2.8,Improving,Medium,-37.76,97.11,260.1
PUB-01380,2023-10-26,Central,Mexico,Education,Hospital Beds per 1000,76.21,72.42,82.01,4085039,20286093.25,37826055.24,93,41,2.7,Improving,Low,-7.07,105.23,186.46
PUB-01381,2022-07-12,East,USA,Housing,Unemployment Rate,79.71,56.17,54.96,7081853,22886097.58,44453093.26,16,18,4.4,Improving,Critical,45.03,141.91,194.24
PUB-01382,2022-06-10,North,USA,Health,CO2 Emissions,75.67,55.04,13.11,7453110,34538974.43,37191286.13,11,37,2.1,Declining,Medium,477.19,137.48,107.68
PUB-01383,2024-09-03,Central,Brazil,Education,Unemployment Rate,20.51,59.29,20.68,5143895,36323874.12,28368987.73,75,36,3.8,Improving,High,-0.82,34.59,78.1
PUB-01384,2023-09-16,South,Australia,Employment,Income Inequality,17.11,55.78,65.68,5572947,16715376.06,41461815.89,44,35,3.0,Declining,High,-73.95,30.67,248.05
PUB-01385,2023-12-06,West,Mexico,Infrastructure,School Enrollment Rate,15.36,58.47,59.33,3950750,2778261.93,43185257.95,64,2,3.9,Declining,Medium,-74.11,26.27,1554.4
PUB-01386,2024-01-03,Central,Australia,Education,Renewable Energy %,33.13,54.9,63.75,4399942,22660719.72,3388028.8,33,20,3.0,Stable,High,-48.03,60.35,14.95
PUB-01387,2023-10-03,West,Japan,Health,CO2 Emissions,72.06,95.54,44.85,9998322,9342348.21,1265536.0,40,44,3.8,Improving,Medium,60.67,75.42,13.55
PUB-01388,2023-03-27,North,UK,Climate,Income Inequality,12.62,71.76,70.69,1729297,21322814.49,37573643.59,89,17,2.8,Declining,Medium,-82.15,17.59,176.21
PUB-01389,2024-07-18,South,USA,Housing,Housing Affordability Index,53.52,99.28,75.26,5548383,18422257.28,22880163.46,91,39,2.6,Improving,Medium,-28.89,53.91,124.2
PUB-01390,2022-03-06,North,Japan,Infrastructure,Unemployment Rate,49.56,86.89,55.55,4070725,3923425.2,26516728.0,31,29,3.3,Improving,Medium,-10.78,57.04,675.86
PUB-01391,2024-05-05,South,USA,Health,Income Inequality,29.32,82.78,87.91,5573626,2410288.39,38837900.68,60,40,1.0,Improving,Low,-66.65,35.42,1611.34
PUB-01392,2022-10-05,North,Brazil,Education,Unemployment Rate,11.52,93.31,18.89,7066745,36656629.7,8552729.82,53,48,1.9,Stable,Critical,-39.02,12.35,23.33
PUB-01393,2024-08-28,East,France,Health,Renewable Energy %,33.38,93.37,80.17,8090550,3026409.44,38391385.72,4,22,2.7,Improving,Medium,-58.36,35.75,1268.55
PUB-01394,2023-01-17,South,Mexico,Education,Housing Affordability Index,51.17,57.2,62.85,8586551,42814153.16,42521570.97,31,22,4.9,Improving,High,-18.58,89.46,99.32
PUB-01395,2022-08-09,Central,India,Housing,Renewable Energy %,23.57,70.29,88.2,9906000,17638758.51,12134904.34,33,8,4.8,Improving,Medium,-73.28,33.53,68.8
PUB-01396,2024-05-01,West,Canada,Climate,Hospital Beds per 1000,44.61,69.22,43.29,5057777,32474039.52,31092384.65,61,49,4.1,Declining,Critical,3.05,64.45,95.75
PUB-01397,2024-07-22,North,India,Climate,Air Quality Index,14.21,81.27,63.84,8156622,39280901.16,44618041.61,1,40,5.0,Improving,Medium,-77.74,17.48,113.59
PUB-01398,2023-02-14,North,Germany,Education,Housing Affordability Index,69.85,98.12,55.98,9489545,41196247.81,31627277.93,23,41,2.9,Declining,High,24.78,71.19,76.77
PUB-01399,2023-05-22,West,Germany,Infrastructure,Hospital Beds per 1000,75.7,61.42,73.22,2417144,7062329.05,10026821.32,41,25,2.0,Improving,Low,3.39,123.25,141.98
PUB-01400,2024-06-24,Central,Japan,Climate,School Enrollment Rate,16.75,73.7,55.22,8886999,21952382.65,27096347.13,5,16,4.0,Declining,Critical,-69.67,22.73,123.43
PUB-01401,2023-05-28,North,Mexico,Health,Income Inequality,62.28,91.73,40.09,304679,25212072.72,46371353.61,74,17,1.9,Stable,High,55.35,67.89,183.93
PUB-01402,2024-02-29,South,Brazil,Housing,Life Expectancy,21.73,58.25,66.1,2851581,14617359.57,43607428.41,86,6,1.3,Declining,Medium,-67.13,37.3,298.33
