employee_id,department,region,job_title,hire_date,gender,ethnicity,age,education,salary,performance_rating,satisfaction_score,engagement_score,training_hours,promotion_last_3_years,employment_status,time_to_hire_days,turnover_risk,tenure_years
EMP-01315,Finance,North,Coordinator,2020-05-11,Female,White,32,Bachelor,182878.46,3.9,1.5,68.0,54,0,Active,98,0.96,4.6
EMP-01316,Engineering,Central,Analyst,2020-06-10,Female,White,23,Bachelor,122022.4,2.4,3.0,67.0,74,1,Active,108,0.37,4.6
EMP-01317,HR,North,Coordinator,2022-07-18,Female,White,52,Master,147322.19,3.6,3.9,74.0,74,0,Active,18,0.34,2.5
EMP-01318,Customer Support,Central,Senior Engineer,2023-07-13,Male,Black,39,Master,48785.48,1.5,1.8,42.0,93,1,Active,85,0.1,1.5
EMP-01319,Sales,West,Senior Engineer,2016-02-17,Male,Black,32,Bachelor,56556.82,4.9,3.2,76.0,188,1,Active,56,0.79,8.9
EMP-01320,HR,South,VP,2015-02-08,Male,Hispanic,37,Master,130139.23,3.0,4.7,48.0,58,0,Active,92,0.17,9.9
EMP-01321,Finance,South,Analyst,2015-09-08,Female,White,23,High School,173618.66,4.5,3.1,33.0,109,0,Terminated,114,0.95,9.3
EMP-01322,Marketing,East,Specialist,2017-12-25,Female,White,53,Master,48476.92,3.7,2.9,33.0,116,0,On Leave,27,0.32,7.0
EMP-01323,Finance,Central,Coordinator,2023-06-07,Female,Black,43,Master,197355.72,4.8,3.3,18.0,10,1,Active,41,0.65,1.6
EMP-01324,HR,Central,Manager,2015-01-30,Male,White,57,High School,181670.76,3.3,3.8,72.0,12,0,Active,87,0.45,9.9
EMP-01325,Customer Support,East,Analyst,2022-06-18,Non-Binary,Hispanic,29,Bachelor,179703.37,2.2,2.2,17.0,61,0,Active,19,0.22,2.5
EMP-01326,Marketing,South,Engineer,2021-07-13,Non-Binary,White,57,Master,41387.85,3.5,2.3,64.0,113,1,Active,33,0.46,3.5
EMP-01327,Sales,South,Coordinator,2023-11-07,Male,Black,64,Bachelor,105022.78,5.0,1.6,67.0,70,0,Terminated,81,0.33,1.2
EMP-01328,Engineering,East,Director,2015-06-21,Male,White,46,High School,167322.34,4.3,4.8,29.0,94,1,Active,80,0.63,9.5
EMP-01329,Sales,Central,Senior Analyst,2016-02-01,Female,White,61,PhD,161376.73,2.8,1.2,49.0,106,0,Active,44,0.55,8.9
EMP-01330,Engineering,West,Analyst,2017-05-14,Male,White,52,Bachelor,95302.55,4.3,2.8,67.0,21,1,On Leave,63,0.08,7.6
EMP-01331,Sales,East,VP,2020-11-09,Female,White,25,Bachelor,180422.36,3.8,3.7,1.0,37,1,Active,97,0.07,4.1
EMP-01332,Operations,South,Analyst,2023-11-18,Male,Asian,60,Bachelor,141769.54,4.8,3.8,28.0,141,0,Terminated,56,0.97,1.1
EMP-01333,Marketing,West,VP,2015-01-30,Female,White,64,Master,199032.01,2.5,3.5,39.0,5,0,On Leave,102,0.3,9.9
EMP-01334,Marketing,West,Analyst,2019-03-19,Male,Mixed,31,Master,93556.0,1.2,2.4,93.0,30,1,Active,102,0.09,5.8
EMP-01335,Customer Support,Central,Engineer,2021-10-05,Male,Asian,48,Bachelor,142967.62,1.3,1.3,47.0,124,1,Terminated,25,0.18,3.2
EMP-01336,Marketing,East,Engineer,2020-10-31,Female,White,62,Master,107918.53,4.1,4.7,51.0,50,0,Active,61,0.15,4.2
EMP-01337,Operations,West,Coordinator,2023-07-16,Non-Binary,White,59,Associate,143608.72,3.8,1.8,67.0,130,1,Active,97,0.21,1.5
EMP-01338,Operations,North,Senior Manager,2017-12-24,Female,White,38,Master,81563.06,3.9,4.6,46.0,144,0,Active,118,0.05,7.0
EMP-01339,Engineering,West,Engineer,2020-06-13,Male,White,59,Associate,101196.24,3.7,1.9,44.0,19,1,On Leave,41,0.2,4.6
EMP-01340,Operations,West,Senior Engineer,2020-04-22,Male,Black,46,Master,189156.75,2.8,1.3,97.0,134,0,On Leave,108,0.94,4.7
EMP-01341,R&D,West,Senior Engineer,2023-06-28,Male,White,38,Associate,86249.56,1.3,1.3,81.0,144,1,Active,86,0.57,1.5
EMP-01342,Marketing,East,Manager,2018-10-12,Female,Black,34,Master,139312.58,4.3,2.4,70.0,57,0,Active,86,0.33,6.2
EMP-01343,Finance,Central,Senior Engineer,2021-10-11,Male,Black,42,Master,186974.2,1.7,1.6,49.0,116,0,Active,52,0.79,3.2
EMP-01344,Engineering,Central,Manager,2019-10-26,Female,Hispanic,36,Bachelor,116963.3,5.0,2.9,35.0,154,0,Active,22,0.9,5.2
EMP-01345,Marketing,North,Director,2018-10-10,Female,Black,45,Associate,151214.94,1.8,2.8,60.0,12,0,On Leave,46,0.07,6.2
EMP-01346,Marketing,North,Analyst,2019-02-27,Male,Asian,28,Bachelor,159687.7,1.3,4.3,45.0,4,0,Active,113,0.34,5.8
EMP-01347,Operations,West,Engineer,2022-08-24,Female,Hispanic,59,High School,127057.58,2.5,3.8,47.0,64,0,Active,115,0.82,2.4
EMP-01348,Sales,West,Coordinator,2024-12-25,Female,Mixed,61,Bachelor,100625.47,2.3,3.8,23.0,144,0,On Leave,99,0.61,0.0
EMP-01349,Finance,West,Senior Engineer,2018-11-06,Female,Hispanic,43,Bachelor,169348.17,4.9,3.4,79.0,164,0,Active,56,0.68,6.2
EMP-01350,Finance,North,Senior Manager,2018-07-15,Female,White,63,Bachelor,128658.74,2.6,1.2,79.0,143,0,Active,14,0.56,6.5
EMP-01351,Operations,Central,Engineer,2024-02-28,Male,White,31,Bachelor,58581.97,1.2,4.0,31.0,145,0,On Leave,91,0.08,0.8
EMP-01352,Engineering,North,Engineer,2017-09-08,Male,White,54,High School,179927.14,4.9,2.4,30.0,91,0,On Leave,94,0.85,7.3
EMP-01353,Customer Support,Central,VP,2019-01-19,Male,White,33,High School,87591.17,4.1,4.3,29.0,2,0,Active,101,0.24,6.0
EMP-01354,Finance,North,Director,2022-06-17,Male,White,29,Bachelor,118950.69,5.0,2.0,17.0,145,0,Active,86,0.1,2.5
EMP-01355,Marketing,Central,Coordinator,2019-06-21,Male,White,61,Bachelor,74209.04,2.3,3.7,86.0,168,0,Active,23,0.34,5.5
EMP-01356,Engineering,North,Senior Manager,2019-03-31,Female,Hispanic,43,High School,118825.44,1.5,3.4,27.0,127,0,Terminated,31,0.75,5.8
EMP-01357,Operations,Central,Director,2021-11-06,Male,White,60,Bachelor,60680.42,2.6,1.4,70.0,77,1,Active,22,0.88,3.2
EMP-01358,HR,East,Engineer,2015-08-23,Male,White,60,Master,130602.07,1.6,1.5,11.0,16,1,Active,26,0.65,9.4
EMP-01359,Sales,East,Senior Engineer,2018-12-29,Female,White,37,Bachelor,123644.86,1.6,5.0,74.0,82,0,Active,56,0.36,6.0
EMP-01360,Sales,South,Senior Manager,2024-10-16,Female,Black,55,Master,170946.23,4.6,2.3,16.0,60,0,Active,111,0.73,0.2
EMP-01361,HR,Central,Director,2018-09-14,Female,Hispanic,37,Associate,129583.92,5.0,2.6,17.0,174,0,Active,17,0.77,6.3
EMP-01362,Operations,Central,VP,2024-01-16,Male,Asian,35,Bachelor,105399.02,5.0,4.4,83.0,71,1,Active,56,0.92,1.0
EMP-01363,Engineering,Central,Specialist,2016-02-15,Male,Black,27,Master,114613.73,2.8,3.5,30.0,67,1,Active,108,0.12,8.9
EMP-01364,Customer Support,South,Coordinator,2015-01-13,Male,White,31,Bachelor,136757.47,2.0,3.7,18.0,151,0,On Leave,44,0.14,10.0
EMP-01365,HR,North,VP,2020-02-15,Non-Binary,White,45,Master,174332.52,1.7,3.5,54.0,92,0,On Leave,104,0.44,4.9
EMP-01366,Finance,East,Engineer,2024-10-05,Non-Binary,White,48,Master,46677.0,2.5,2.3,8.0,174,0,Terminated,118,0.34,0.2
EMP-01367,Marketing,South,Senior Engineer,2022-10-31,Male,White,30,Associate,188255.12,3.4,4.3,71.0,55,0,Active,38,0.77,2.2
EMP-01368,HR,East,Manager,2019-07-04,Female,Hispanic,37,Associate,53421.17,4.0,1.1,84.0,126,1,Active,101,0.59,5.5
EMP-01369,HR,West,Director,2023-02-18,Female,White,23,PhD,95152.01,3.1,2.5,26.0,74,1,On Leave,89,0.1,1.9
EMP-01370,Finance,South,Senior Manager,2024-05-14,Male,White,52,Bachelor,93788.69,4.4,4.8,70.0,75,0,On Leave,98,0.53,0.6
EMP-01371,Engineering,South,Analyst,2024-12-16,Female,Hispanic,40,Master,125079.71,4.7,2.5,6.0,141,1,Active,30,0.29,0.0
EMP-01372,Marketing,East,Senior Manager,2016-07-22,Male,White,32,Bachelor,96745.82,4.5,1.1,48.0,70,0,Active,79,0.41,8.4
EMP-01373,Marketing,Central,Senior Analyst,2015-04-16,Male,Mixed,43,High School,75083.23,2.5,1.8,95.0,66,1,Active,41,0.08,9.7
EMP-01374,Sales,West,Senior Manager,2021-10-01,Female,Asian,50,Bachelor,78947.85,4.8,4.8,54.0,138,1,Active,27,0.04,3.3
EMP-01375,Marketing,East,Senior Analyst,2016-05-18,Female,Hispanic,52,Bachelor,197647.19,4.7,4.4,42.0,1,0,On Leave,86,0.97,8.6
EMP-01376,Marketing,South,Senior Manager,2024-09-29,Female,White,29,Master,173862.79,2.6,1.8,2.0,16,0,On Leave,81,0.74,0.3
EMP-01377,Marketing,Central,Senior Manager,2020-12-13,Female,White,31,PhD,168875.63,2.7,4.9,26.0,169,1,Active,82,0.65,4.1
EMP-01378,Marketing,West,Manager,2018-02-18,Male,White,27,Bachelor,107083.36,1.3,1.6,43.0,57,1,On Leave,26,0.68,6.9
EMP-01379,Finance,Central,Director,2022-11-04,Male,White,52,High School,189789.25,4.7,5.0,38.0,124,1,Active,98,0.64,2.2
EMP-01380,Operations,East,Specialist,2023-06-05,Female,White,56,Bachelor,50034.64,1.4,4.4,44.0,22,0,Active,27,0.38,1.6
EMP-01381,Customer Support,Central,Analyst,2024-02-21,Male,White,61,High School,60050.08,3.0,4.7,3.0,32,0,Active,31,0.5,0.9
EMP-01382,Sales,South,Engineer,2017-10-15,Male,Hispanic,50,Bachelor,79475.39,3.9,1.6,54.0,44,0,Terminated,22,0.93,7.2
EMP-01383,Operations,South,Coordinator,2019-02-18,Male,White,42,Bachelor,142671.15,4.5,2.2,26.0,77,0,Active,103,0.37,5.9
EMP-01384,HR,North,Analyst,2020-01-26,Male,Hispanic,62,Associate,66696.88,3.3,3.8,41.0,48,0,On Leave,119,0.19,4.9
EMP-01385,Sales,West,Coordinator,2021-12-07,Male,Black,26,High School,93759.85,3.7,3.0,89.0,105,0,Active,57,0.05,3.1
EMP-01386,Engineering,East,Analyst,2022-09-11,Female,Mixed,26,Bachelor,68354.71,3.8,2.2,83.0,19,0,Active,40,0.26,2.3
EMP-01387,Operations,Central,Senior Analyst,2022-05-22,Male,Asian,45,Bachelor,167946.46,1.1,3.8,40.0,110,1,Terminated,54,0.13,2.6
EMP-01388,Operations,South,Coordinator,2024-10-02,Female,White,36,Master,185469.59,4.8,4.1,6.0,180,0,Active,98,0.65,0.2
EMP-01389,HR,North,VP,2020-04-30,Male,Hispanic,49,High School,176065.68,2.4,2.1,89.0,144,0,Terminated,69,0.24,4.7
EMP-01390,R&D,East,Specialist,2020-10-10,Male,Hispanic,55,Master,44371.28,1.7,1.3,41.0,108,0,Active,107,0.33,4.2
EMP-01391,Sales,South,Manager,2019-08-20,Male,Asian,34,Master,90752.68,2.9,3.3,48.0,135,1,Active,57,0.1,5.4
EMP-01392,Sales,East,Director,2022-05-28,Female,Hispanic,53,Bachelor,142013.19,3.9,2.6,9.0,6,0,Active,23,0.44,2.6
EMP-01393,Sales,South,Senior Engineer,2017-02-08,Female,White,43,Master,40111.01,4.3,4.5,70.0,164,0,Active,45,0.95,7.9
EMP-01394,R&D,East,Coordinator,2015-01-13,Female,White,50,Bachelor,159417.45,3.9,1.2,71.0,48,0,Active,83,0.44,10.0
EMP-01395,Sales,South,VP,2022-02-26,Female,Hispanic,24,High School,179005.31,2.6,3.6,41.0,195,0,Active,39,0.75,2.8
EMP-01396,Sales,Central,Manager,2024-02-11,Male,Mixed,26,Associate,52412.96,3.7,1.2,89.0,29,0,Active,101,0.57,0.9
EMP-01397,Operations,West,Senior Analyst,2018-08-12,Female,Asian,32,Bachelor,108995.49,2.7,1.5,6.0,51,0,On Leave,54,0.32,6.4
EMP-01398,Sales,South,Manager,2015-03-10,Female,White,62,PhD,88451.47,4.9,2.5,31.0,53,0,Active,59,0.94,9.8
EMP-01399,Finance,East,VP,2022-02-08,Male,Asian,47,Bachelor,191510.3,5.0,1.9,21.0,51,1,On Leave,27,0.52,2.9
EMP-01400,R&D,South,Director,2019-01-15,Female,Black,30,Bachelor,91957.55,2.0,1.6,70.0,84,0,Active,58,0.77,6.0
EMP-01401,Finance,North,Senior Engineer,2024-10-17,Male,Black,32,Bachelor,132949.86,2.9,4.2,21.0,106,1,Active,39,0.12,0.2
EMP-01402,Customer Support,Central,Coordinator,2015-07-07,Male,White,22,Bachelor,41449.67,3.3,1.9,71.0,169,0,Active,113,0.23,9.5
EMP-01403,HR,North,Senior Analyst,2024-01-21,Male,Hispanic,59,Master,173856.43,3.5,2.5,80.0,154,0,Active,20,0.45,0.9
EMP-01404,Marketing,East,Senior Analyst,2023-04-02,Male,Black,49,Bachelor,44685.82,2.7,4.6,79.0,2,0,Active,50,0.77,1.8
EMP-01405,Sales,South,Senior Manager,2018-08-26,Female,White,44,High School,131077.1,3.1,4.1,4.0,94,0,Active,113,0.82,6.4
EMP-01406,Operations,South,Specialist,2022-08-08,Male,Hispanic,52,Bachelor,158514.11,3.2,3.1,93.0,15,1,Active,63,0.98,2.4
EMP-01407,Marketing,North,Director,2019-12-25,Female,White,23,Master,103459.85,2.6,1.4,72.0,70,1,On Leave,79,0.95,5.0
EMP-01408,Finance,West,Engineer,2017-08-14,Non-Binary,Black,39,Bachelor,45066.76,2.3,4.8,81.0,116,1,Active,42,0.42,7.4
EMP-01409,Engineering,Central,Engineer,2021-10-21,Female,White,37,Bachelor,184115.33,3.5,3.8,65.0,97,0,On Leave,97,0.53,3.2
EMP-01410,Customer Support,South,VP,2020-06-07,Female,White,63,Master,98571.87,2.8,1.1,53.0,41,0,Active,119,0.03,4.6
EMP-01411,Operations,South,VP,2019-06-28,Male,White,38,Bachelor,114585.75,4.9,4.8,65.0,121,0,Active,117,0.49,5.5
EMP-01412,Sales,East,Specialist,2023-04-16,Female,Hispanic,38,Master,170092.86,2.5,1.3,37.0,183,0,Active,68,0.04,1.7
EMP-01413,Operations,North,Senior Manager,2021-11-14,Male,Asian,56,High School,145707.01,1.8,3.4,46.0,108,0,Active,22,0.01,3.1
EMP-01414,HR,East,Senior Analyst,2023-11-27,Male,Black,52,Bachelor,92059.18,2.7,2.6,72.0,32,1,Active,44,0.56,1.1
EMP-01415,Marketing,Central,Engineer,2015-11-30,Female,White,56,Bachelor,126502.52,3.6,4.9,67.0,28,0,Terminated,98,0.9,9.1
EMP-01416,HR,South,VP,2018-11-27,Female,White,45,Bachelor,55034.22,2.8,4.7,60.0,113,0,Active,112,0.96,6.1
EMP-01417,Sales,North,Senior Manager,2019-10-19,Female,Black,62,Master,116987.17,2.1,3.4,6.0,94,0,Active,106,0.73,5.2
EMP-01418,Customer Support,North,Analyst,2020-05-04,Female,Black,58,Bachelor,108524.87,3.0,3.8,29.0,90,0,Terminated,31,0.75,4.7
EMP-01419,Marketing,North,Senior Manager,2022-05-20,Female,White,51,Master,161591.42,2.8,4.3,61.0,102,1,Active,65,0.44,2.6
EMP-01420,Operations,Central,VP,2024-08-11,Female,Hispanic,39,Master,167999.72,4.8,4.3,47.0,61,0,Terminated,43,0.57,0.4
EMP-01421,Operations,West,Manager,2022-11-05,Female,White,48,Bachelor,179560.37,1.1,3.4,34.0,193,0,Active,90,0.58,2.2
EMP-01422,Marketing,West,Analyst,2016-02-16,Female,Hispanic,37,Bachelor,177158.11,2.6,2.0,72.0,7,0,Terminated,24,0.07,8.9
EMP-01423,Operations,West,Senior Analyst,2023-03-27,Male,White,41,Master,199735.49,2.4,2.3,39.0,42,0,Active,38,0.05,1.8
EMP-01424,Sales,East,VP,2019-04-26,Male,Black,62,Bachelor,153193.01,1.9,3.7,91.0,112,0,Active,39,0.15,5.7
EMP-01425,Engineering,East,Analyst,2018-04-18,Male,Asian,49,Bachelor,139316.74,3.2,3.8,54.0,174,0,Active,97,0.79,6.7
EMP-01426,R&D,Central,VP,2021-10-22,Male,White,42,Bachelor,63548.23,3.5,2.5,49.0,11,1,Terminated,102,0.56,3.2
EMP-01427,Sales,North,Analyst,2017-03-10,Female,Hispanic,62,Bachelor,114905.63,1.0,4.6,34.0,83,0,On Leave,23,0.59,7.8
EMP-01428,HR,West,Analyst,2022-12-26,Male,White,54,Bachelor,108872.76,3.7,2.6,14.0,39,0,Terminated,90,0.35,2.0
EMP-01429,Finance,South,VP,2016-08-09,Female,Mixed,30,Bachelor,157535.88,2.5,3.8,2.0,4,0,Active,45,0.87,8.4
EMP-01430,Finance,West,Analyst,2024-10-02,Female,White,45,Bachelor,83948.56,4.7,1.8,68.0,183,0,Active,112,0.96,0.2
EMP-01431,R&D,Central,Specialist,2020-10-31,Female,Asian,34,Bachelor,179335.54,4.0,2.4,7.0,56,0,Active,67,0.21,4.2
EMP-01432,Customer Support,West,Senior Analyst,2024-10-29,Male,White,51,Master,75170.39,3.1,3.2,33.0,109,0,On Leave,38,0.31,0.2
EMP-01433,Finance,South,Specialist,2021-05-31,Male,White,64,Master,117372.01,4.8,1.2,88.0,109,0,Active,101,0.33,3.6
EMP-01434,R&D,South,Director,2023-10-20,Male,Hispanic,54,Bachelor,191095.59,3.7,1.2,48.0,0,1,Terminated,42,0.96,1.2
EMP-01435,Customer Support,South,Director,2024-08-10,Male,Hispanic,45,Bachelor,95036.96,4.2,2.1,88.0,160,0,Active,48,0.52,0.4
EMP-01436,Marketing,Central,Coordinator,2023-01-14,Female,Hispanic,41,Bachelor,156473.17,4.8,4.3,7.0,187,0,Terminated,65,0.57,2.0
EMP-01437,Marketing,West,Senior Engineer,2020-08-28,Female,White,22,Bachelor,93699.09,4.6,1.9,84.0,72,0,Terminated,98,0.37,4.3
EMP-01438,R&D,Central,Analyst,2015-05-11,Male,Hispanic,44,Bachelor,122303.78,1.3,4.5,93.0,104,0,Terminated,25,0.9,9.6
EMP-01439,Sales,South,Specialist,2016-06-07,Male,White,54,Master,164101.81,1.8,3.9,91.0,33,0,On Leave,61,0.19,8.6
EMP-01440,Marketing,West,Analyst,2020-08-01,Female,Black,38,Associate,170332.21,3.5,3.8,34.0,71,0,Terminated,20,0.46,4.4
EMP-01441,Operations,East,Director,2023-12-08,Female,Black,23,Master,174798.43,1.6,3.7,10.0,32,1,On Leave,84,0.23,1.1
EMP-01442,R&D,Central,Senior Engineer,2015-12-23,Female,White,52,Bachelor,55927.81,2.9,4.9,92.0,55,0,Active,98,0.59,9.0
EMP-01443,HR,East,Analyst,2018-05-19,Male,Asian,52,Master,176781.28,2.9,3.5,17.0,75,0,On Leave,66,0.55,6.6
EMP-01444,Operations,East,Director,2024-05-02,Non-Binary,Asian,37,Bachelor,63420.29,2.9,3.6,55.0,99,0,Active,94,0.13,0.7
EMP-01445,Sales,North,Manager,2022-07-19,Female,White,58,Master,83649.99,4.3,2.8,41.0,82,0,Active,81,0.83,2.5
EMP-01446,R&D,South,Senior Engineer,2021-02-25,Male,White,58,Master,195374.48,3.0,4.5,96.0,148,1,Active,58,0.12,3.8
EMP-01447,HR,East,Manager,2024-10-23,Male,Black,28,Bachelor,63075.06,4.5,1.2,42.0,195,0,Active,46,0.18,0.2
EMP-01448,Finance,Central,Senior Engineer,2020-03-27,Male,Black,57,High School,80173.37,4.1,2.4,38.0,131,0,Active,85,0.27,4.8
EMP-01449,Customer Support,South,Senior Analyst,2016-11-19,Female,White,22,Bachelor,93725.02,3.6,2.1,59.0,176,0,On Leave,70,0.81,8.1
EMP-01450,HR,South,Coordinator,2020-01-02,Female,Hispanic,51,Master,168991.41,3.3,2.6,53.0,10,0,On Leave,31,0.2,5.0
EMP-01451,Operations,Central,Manager,2016-04-18,Male,Asian,39,Master,91340.66,1.9,2.9,46.0,122,0,On Leave,29,0.22,8.7
EMP-01452,Finance,West,Analyst,2020-05-28,Female,White,63,Master,172156.39,4.1,4.8,51.0,132,0,Active,108,0.65,4.6
EMP-01453,Marketing,Central,Analyst,2022-06-07,Male,Asian,60,Bachelor,72894.93,4.2,4.7,11.0,59,0,Active,61,0.83,2.6
EMP-01454,Sales,West,Senior Manager,2021-01-23,Female,Asian,47,Bachelor,136162.97,3.0,3.4,94.0,157,1,On Leave,54,0.7,3.9
EMP-01455,Engineering,South,Director,2017-09-13,Female,Black,32,Master,193556.49,1.9,1.1,26.0,65,0,Active,94,0.54,7.3
EMP-01456,R&D,Central,Manager,2017-09-23,Male,White,22,Bachelor,46563.43,4.0,3.2,57.0,104,0,Terminated,76,0.65,7.3
EMP-01457,Customer Support,East,Senior Analyst,2017-05-16,Male,White,59,Master,185369.54,4.2,1.3,5.0,143,0,Terminated,42,0.55,7.6
EMP-01458,HR,Central,Analyst,2016-11-29,Female,Black,26,Bachelor,66374.29,3.3,2.4,30.0,75,0,Active,118,0.36,8.1
EMP-01459,Sales,East,Manager,2023-06-13,Male,Black,43,Bachelor,132954.8,3.8,2.2,69.0,89,1,Active,30,0.69,1.6
EMP-01460,Operations,East,Analyst,2022-05-26,Male,Hispanic,34,Bachelor,47808.57,4.1,3.6,46.0,11,0,Terminated,39,0.69,2.6
EMP-01461,Engineering,South,Coordinator,2022-11-06,Female,Asian,38,Bachelor,131407.6,2.2,1.1,73.0,25,0,Active,87,0.63,2.2
EMP-01462,Sales,West,Coordinator,2016-01-02,Non-Binary,Mixed,28,Bachelor,138401.56,2.1,4.2,16.0,67,1,Active,92,0.64,9.0
EMP-01463,Engineering,West,VP,2016-03-08,Female,Asian,59,Bachelor,169226.63,3.8,4.3,99.0,26,0,Active,44,0.24,8.8
EMP-01464,Sales,East,Manager,2019-11-17,Female,Mixed,28,Master,106574.54,3.0,1.1,45.0,52,0,Active,53,0.93,5.1
EMP-01465,Customer Support,West,Senior Manager,2023-01-10,Male,Black,33,Bachelor,186519.91,3.0,1.3,54.0,86,0,Active,62,0.99,2.0
EMP-01466,Finance,Central,Senior Engineer,2015-04-30,Male,White,59,Master,99264.32,4.8,4.7,27.0,84,0,Active,21,0.56,9.7
EMP-01467,Engineering,East,Coordinator,2016-10-18,Female,White,44,PhD,54654.3,4.2,3.5,35.0,175,0,Active,62,0.22,8.2
EMP-01468,Customer Support,East,Director,2018-08-30,Male,White,29,Bachelor,101881.17,2.0,4.8,66.0,36,1,Active,77,0.32,6.3
EMP-01469,Sales,North,Director,2019-04-20,Male,Hispanic,36,Bachelor,89002.52,2.6,2.8,35.0,44,0,Terminated,58,0.74,5.7
EMP-01470,Engineering,Central,Senior Engineer,2023-08-05,Female,White,51,Associate,111429.3,4.3,1.8,72.0,130,0,Terminated,53,0.27,1.4
EMP-01471,Finance,West,Coordinator,2018-02-22,Male,White,30,PhD,71931.75,1.3,2.5,29.0,133,0,Active,15,0.61,6.9
EMP-01472,Engineering,West,Coordinator,2017-06-21,Female,Asian,42,Bachelor,99254.58,2.3,4.7,77.0,133,1,Active,66,0.1,7.5
EMP-01473,R&D,North,Coordinator,2023-01-24,Male,Other,35,Associate,181798.62,2.4,1.5,68.0,76,0,Active,92,0.97,1.9
EMP-01474,R&D,Central,Senior Manager,2017-11-21,Male,White,29,Bachelor,144392.87,2.6,4.6,22.0,156,0,Terminated,68,0.84,7.1
EMP-01475,Engineering,South,Senior Engineer,2022-06-20,Female,White,57,High School,71699.12,2.0,3.1,6.0,160,0,Terminated,37,0.82,2.5
EMP-01476,Sales,South,Coordinator,2020-05-04,Female,Black,30,Bachelor,48459.98,3.6,1.3,93.0,16,1,Active,41,0.78,4.7
EMP-01477,HR,Central,Director,2022-07-09,Male,White,47,Bachelor,74665.19,2.6,2.6,24.0,184,0,Active,19,0.0,2.5
EMP-01478,Customer Support,West,VP,2016-05-19,Female,Asian,41,Bachelor,105466.79,3.2,2.0,58.0,10,0,Terminated,53,0.07,8.6
EMP-01479,Customer Support,South,Analyst,2022-06-18,Male,Hispanic,59,High School,98741.07,2.1,3.3,30.0,122,0,Active,80,0.59,2.5
EMP-01480,Finance,South,Specialist,2016-07-10,Male,White,27,Master,175757.87,4.4,1.6,66.0,65,1,Active,93,0.77,8.5
EMP-01481,Operations,West,Senior Manager,2020-12-29,Female,Black,55,Master,133755.85,1.8,4.8,70.0,33,0,On Leave,79,0.76,4.0
EMP-01482,Sales,Central,Analyst,2022-02-08,Male,White,44,Associate,174798.06,4.5,1.8,8.0,143,1,On Leave,23,0.53,2.9
EMP-01483,Marketing,North,Engineer,2023-02-19,Female,Mixed,60,Master,199820.34,1.7,3.5,6.0,168,0,Active,16,0.52,1.9
EMP-01484,Engineering,Central,Coordinator,2020-07-08,Female,Black,54,Associate,86454.87,2.5,4.3,99.0,123,0,On Leave,24,0.09,4.5
EMP-01485,Marketing,North,Senior Manager,2016-01-06,Female,Mixed,42,High School,116392.87,4.1,3.4,77.0,36,1,Active,38,0.93,9.0
EMP-01486,Operations,Central,Director,2023-12-03,Female,White,62,Associate,152888.56,3.0,3.6,27.0,149,0,Active,79,0.31,1.1
EMP-01487,Sales,South,Engineer,2022-10-04,Female,White,47,High School,121880.6,1.9,2.6,50.0,173,1,Active,22,0.21,2.2
EMP-01488,Operations,East,Engineer,2018-09-25,Non-Binary,White,26,Bachelor,92291.62,3.7,1.4,96.0,34,0,Active,74,0.6,6.3
EMP-01489,Operations,East,Specialist,2024-10-11,Female,Asian,30,PhD,170592.93,1.5,1.5,55.0,134,0,Terminated,96,0.02,0.2
EMP-01490,Customer Support,West,Specialist,2017-07-05,Male,Black,54,Master,182788.53,1.9,3.8,43.0,49,1,Active,72,0.96,7.5
EMP-01491,HR,Central,Engineer,2021-06-17,Male,Asian,46,Bachelor,84517.33,2.0,4.2,5.0,116,0,On Leave,107,0.37,3.5
EMP-01492,Finance,Central,Coordinator,2023-08-05,Male,White,38,Master,85033.09,3.3,4.4,59.0,14,0,Terminated,14,0.3,1.4
EMP-01493,Sales,West,Specialist,2021-09-26,Male,White,61,Master,130791.47,3.2,2.5,88.0,131,0,On Leave,36,0.15,3.3
EMP-01494,HR,West,Director,2015-09-22,Female,White,40,Associate,170622.11,3.1,4.9,55.0,87,0,On Leave,117,0.51,9.3
EMP-01495,R&D,North,Senior Analyst,2022-03-22,Female,Hispanic,32,Associate,123187.94,1.4,3.6,78.0,12,0,On Leave,14,0.39,2.8
EMP-01496,R&D,North,Specialist,2018-11-06,Male,Asian,29,Bachelor,49607.93,4.1,1.6,89.0,28,1,Active,24,0.31,6.2
EMP-01497,Operations,East,VP,2019-03-25,Female,Black,27,Bachelor,87200.74,1.5,1.3,41.0,49,0,Active,93,0.13,5.8
EMP-01498,Customer Support,South,VP,2023-01-17,Female,White,27,Master,120455.89,4.8,3.2,42.0,15,0,Active,42,0.33,2.0
EMP-01499,Sales,Central,Specialist,2023-05-02,Male,Hispanic,29,Associate,157869.44,1.3,4.0,92.0,0,0,Terminated,116,0.82,1.7
EMP-01500,Customer Support,East,Analyst,2023-04-03,Male,White,45,Master,163991.3,4.5,1.1,35.0,33,1,Terminated,20,0.79,1.7
