transaction_id,date,region,country,customer_id,customer_segment,product,sales_channel,quantity,unit_price,discount_percent,customer_lifetime_value,recency_days,frequency,monetary_value,satisfaction_score,nps_score,revenue,cost,profit,profit_margin
TXN-004220,2024-06-02,South,USA,CUST-0511,Startup,Product D,Direct,42,4863.41,0,36668.59,179,44,13316.65,3.0,-17,204263.22,89998.74,114264.48,55.94
TXN-004221,2024-12-05,South,UK,CUST-0751,SMB,Premium Plan,Retail,32,1203.34,25,48930.03,174,13,14821.19,4.8,-54,28880.16,16273.16,12607.0,43.65
TXN-004222,2024-05-11,Central,India,CUST-0892,Enterprise,Enterprise Suite,Online,45,4099.4,10,26533.71,323,33,11984.71,4.7,17,166025.7,89902.89,76122.81000000001,45.85
TXN-004223,2024-01-29,Central,Australia,CUST-0102,Startup,Basic Plan,Online,4,3555.64,5,13404.52,139,14,1583.13,4.0,63,13511.43,6769.15,6742.280000000001,49.9
TXN-004224,2022-03-30,South,Australia,CUST-0158,Startup,Product B,Partner,30,77.57,0,28886.82,175,8,14769.57,4.5,-66,2327.1,1366.15,960.9499999999998,41.29
TXN-004225,2024-12-21,West,France,CUST-0663,Startup,Enterprise Suite,Retail,42,4966.22,5,34685.21,253,26,3513.85,4.0,70,198152.18,117081.17,81071.01,40.91
TXN-004226,2024-05-28,North,UK,CUST-0373,Startup,Basic Plan,Partner,39,3794.37,10,10809.88,250,22,13939.52,3.9,60,133182.39,92087.76,41094.63000000002,30.86
TXN-004227,2023-04-15,East,France,CUST-0343,SMB,Product D,Partner,5,3428.13,15,36099.87,136,46,19406.89,1.9,-96,14569.55,7699.88,6869.669999999999,47.15
TXN-004228,2024-09-14,Central,USA,CUST-0839,Startup,Product B,Partner,3,2056.36,0,29577.93,22,1,235.66,3.5,-97,6169.08,3450.86,2718.22,44.06
TXN-004229,2024-02-20,East,UK,CUST-0142,SMB,Premium Plan,Partner,22,2798.26,25,30811.32,38,49,10818.86,4.7,-43,46171.29,20650.15,25521.14,55.27
TXN-004230,2023-12-19,West,Germany,CUST-0126,Individual,Product B,Partner,28,1303.69,5,15646.4,27,16,18667.69,4.0,79,34678.15,19576.12,15102.030000000002,43.55
TXN-004231,2022-07-20,Central,France,CUST-0869,Startup,Premium Plan,Retail,22,225.64,0,8185.71,282,44,13260.55,3.4,99,4964.08,2039.37,2924.71,58.92
TXN-004232,2024-05-21,East,Mexico,CUST-0207,SMB,Product A,Direct,22,4188.31,0,31360.77,279,29,5959.14,2.0,6,92142.82,41000.17,51142.65000000001,55.5
TXN-004233,2022-10-02,West,India,CUST-0450,SMB,Product E,Partner,34,4487.6,5,29518.53,120,23,17469.43,3.7,77,144949.48,65426.43,79523.05000000002,54.86
TXN-004234,2023-06-06,North,Germany,CUST-0993,Individual,Product A,Online,29,854.23,20,17231.6,253,5,19608.46,2.4,54,19818.14,11688.58,8129.5599999999995,41.02
TXN-004235,2024-09-04,West,UK,CUST-0426,SMB,Basic Plan,Retail,43,3945.93,10,15146.74,359,21,9126.88,1.3,37,152707.49,87072.04,65635.45,42.98
TXN-004236,2023-04-22,Central,Mexico,CUST-0788,SMB,Product A,Partner,42,3718.71,5,17688.6,65,36,7505.28,2.0,22,148376.53,94873.6,53502.92999999999,36.06
TXN-004237,2022-06-21,South,USA,CUST-0788,Startup,Enterprise Suite,Online,13,932.96,0,24749.23,74,20,13673.94,2.6,-39,12128.48,6541.13,5587.349999999999,46.07
TXN-004238,2023-08-04,North,Mexico,CUST-0007,SMB,Premium Plan,Partner,7,2138.05,0,48753.58,303,43,9199.03,5.0,21,14966.35,8118.6,6847.75,45.75
TXN-004239,2024-04-16,East,Australia,CUST-0252,Individual,Premium Plan,Direct,10,2142.65,5,38296.45,317,8,20914.83,4.0,47,20355.18,9128.62,11226.56,55.15
TXN-004240,2023-06-12,Central,Japan,CUST-0855,Enterprise,Product D,Retail,28,3811.82,10,42661.12,174,26,19498.35,2.1,-69,96057.86,59825.84,36232.020000000004,37.72
TXN-004241,2023-01-23,South,Mexico,CUST-0829,Individual,Premium Plan,Direct,4,4196.42,15,25529.65,260,41,7866.01,4.0,-53,14267.83,5722.77,8545.06,59.89
TXN-004242,2022-01-12,West,Brazil,CUST-0486,Enterprise,Enterprise Suite,Online,32,519.14,0,26543.12,285,25,11478.77,2.4,76,16612.48,8762.54,7849.939999999999,47.25
TXN-004243,2022-01-15,South,USA,CUST-0350,Enterprise,Product D,Partner,22,2836.7,0,10614.07,73,42,22248.25,3.4,-75,62407.4,28488.82,33918.58,54.35
TXN-004244,2024-12-06,Central,Germany,CUST-0294,Individual,Enterprise Suite,Direct,20,3820.66,0,36191.77,79,7,3769.68,4.1,21,76413.2,48239.88,28173.32,36.87
TXN-004245,2022-08-30,Central,France,CUST-0518,Startup,Product B,Direct,48,3941.64,20,21368.41,44,22,18880.38,4.0,62,151358.98,91120.74,60238.240000000005,39.8
TXN-004246,2024-11-30,South,Canada,CUST-0176,SMB,Product D,Partner,20,782.57,5,37251.12,233,33,7988.42,1.6,-73,14868.83,9100.18,5768.65,38.8
TXN-004247,2022-01-15,West,USA,CUST-0088,SMB,Premium Plan,Retail,6,2651.25,0,20748.24,3,5,3074.98,4.3,-36,15907.5,7072.05,8835.45,55.54
TXN-004248,2024-02-08,South,Brazil,CUST-0273,Startup,Product D,Online,9,4294.92,0,5871.6,79,38,3012.77,4.7,18,38654.28,23217.47,15436.809999999998,39.94
TXN-004249,2023-02-25,Central,Australia,CUST-0382,Startup,Enterprise Suite,Retail,28,1626.67,0,9066.16,181,12,6979.55,1.9,53,45546.76,27659.09,17887.670000000002,39.27
TXN-004250,2023-10-09,Central,France,CUST-0733,Government,Product C,Online,13,2154.33,5,40672.72,139,44,13747.18,2.3,85,26605.98,10663.44,15942.539999999999,59.92
TXN-004251,2024-04-17,East,India,CUST-0773,Government,Product B,Online,31,4031.57,15,13301.52,303,14,22706.46,4.8,-95,106231.87,52614.55,53617.31999999999,50.47
TXN-004252,2024-01-12,East,Canada,CUST-0425,Startup,Basic Plan,Direct,39,492.13,25,13585.54,7,7,7644.57,4.9,-51,14394.8,6134.87,8259.93,57.38
TXN-004253,2022-08-07,North,Mexico,CUST-0370,SMB,Premium Plan,Partner,14,4304.49,5,46503.72,324,28,5060.77,2.8,-52,57249.72,34602.78,22646.940000000002,39.56
TXN-004254,2022-11-13,Central,Brazil,CUST-0645,SMB,Product B,Retail,22,1590.23,0,33052.96,213,46,12018.51,1.1,85,34985.06,16220.21,18764.85,53.64
TXN-004255,2024-05-22,East,Mexico,CUST-0681,Startup,Premium Plan,Direct,37,57.18,10,6158.22,1,16,4000.06,4.7,-55,1904.09,912.82,991.2699999999999,52.06
TXN-004256,2023-06-04,South,India,CUST-0252,Enterprise,Basic Plan,Direct,45,1209.09,15,7607.47,184,41,6865.1,1.1,-11,46247.69,19585.84,26661.850000000002,57.65
TXN-004257,2023-06-20,West,USA,CUST-0156,SMB,Product C,Direct,24,493.03,0,13982.19,251,2,24667.12,2.3,48,11832.72,6450.51,5382.209999999999,45.49
TXN-004258,2024-05-17,South,Japan,CUST-0772,Enterprise,Enterprise Suite,Retail,8,507.31,20,29902.79,215,49,13995.46,1.4,-5,3246.78,1330.89,1915.89,59.01
TXN-004259,2024-01-19,West,Brazil,CUST-0772,Enterprise,Enterprise Suite,Direct,15,3479.54,15,37764.86,77,31,19619.35,3.0,-76,44364.13,28999.84,15364.289999999997,34.63
TXN-004260,2023-07-19,East,UK,CUST-0543,SMB,Product B,Partner,41,1109.18,5,14087.57,43,36,5374.07,1.2,-5,43202.56,17622.75,25579.809999999998,59.21
TXN-004261,2024-03-24,North,Germany,CUST-0432,SMB,Enterprise Suite,Direct,6,4676.97,5,43596.78,157,14,13049.7,1.9,24,26658.73,11156.46,15502.27,58.15
TXN-004262,2023-02-22,South,UK,CUST-0807,Individual,Product E,Direct,23,2606.4,10,5904.42,18,46,12812.17,2.8,4,53952.48,31946.45,22006.030000000002,40.79
TXN-004263,2024-04-26,South,Japan,CUST-0234,SMB,Product E,Online,25,2327.49,10,10776.16,343,28,20335.43,1.3,-38,52368.52,35352.94,17015.579999999994,32.49
TXN-004264,2024-09-15,South,India,CUST-0142,SMB,Premium Plan,Direct,31,2199.7,0,48538.01,220,47,637.13,2.9,-18,68190.7,45526.59,22664.11,33.24
TXN-004265,2023-01-02,West,UK,CUST-0822,Enterprise,Basic Plan,Retail,46,3478.31,0,7169.87,73,32,21525.94,2.1,-35,160002.26,68015.23,91987.03000000001,57.49
TXN-004266,2024-01-29,East,Australia,CUST-0440,Startup,Product C,Retail,29,2288.7,0,44461.51,190,28,2081.91,2.1,62,66372.3,32292.38,34079.92,51.35
TXN-004267,2024-09-17,South,Brazil,CUST-0424,SMB,Premium Plan,Partner,23,686.57,15,35344.79,363,12,22923.25,4.7,-21,13422.44,7467.05,5955.39,44.37
TXN-004268,2023-06-04,South,Australia,CUST-0941,Startup,Product D,Retail,10,4406.85,5,4117.81,262,13,3656.7,3.8,-68,41865.07,17080.41,24784.66,59.2
TXN-004269,2023-09-21,North,Canada,CUST-0420,Government,Premium Plan,Retail,9,2170.56,5,24443.49,144,22,13352.74,4.7,-51,18558.29,10366.53,8191.76,44.14
TXN-004270,2023-12-07,North,Japan,CUST-0920,Enterprise,Product E,Direct,49,416.32,15,26189.48,129,42,2574.83,3.3,51,17339.73,9265.13,8074.6,46.57
TXN-004271,2024-03-26,East,Canada,CUST-0470,SMB,Premium Plan,Partner,13,2670.36,0,46640.91,278,48,11235.06,4.6,-6,34714.68,20013.82,14700.86,42.35
TXN-004272,2022-10-10,East,Canada,CUST-0975,SMB,Basic Plan,Retail,32,3254.37,10,21344.68,302,29,7552.04,4.3,50,93725.86,63367.54,30358.32,32.39
TXN-004273,2022-09-01,Central,Canada,CUST-0873,Government,Premium Plan,Partner,49,1414.13,5,22614.8,190,30,10560.37,5.0,-20,65827.75,31754.37,34073.380000000005,51.76
TXN-004274,2023-04-16,North,USA,CUST-0529,Individual,Enterprise Suite,Partner,45,4011.69,0,6067.95,151,15,13671.33,3.0,-4,180526.05,106822.49,73703.55999999998,40.83
TXN-004275,2024-07-03,Central,USA,CUST-0814,Individual,Product C,Online,41,3365.39,0,32139.04,307,40,11540.02,3.8,-64,137980.99,72985.0,64995.98999999999,47.11
TXN-004276,2022-11-28,West,Japan,CUST-0699,SMB,Basic Plan,Online,1,3269.19,25,10939.4,95,4,676.75,1.6,-1,2451.89,1300.82,1151.07,46.95
TXN-004277,2022-07-25,Central,France,CUST-0371,Government,Basic Plan,Direct,1,2133.08,15,4337.9,38,33,21599.98,4.8,-38,1813.12,1077.32,735.8,40.58
TXN-004278,2023-03-16,South,UK,CUST-0967,Enterprise,Product E,Retail,37,4811.48,0,49847.49,156,46,2464.37,2.6,83,178024.76,122018.33,56006.43000000001,31.46
TXN-004279,2024-11-07,Central,USA,CUST-0031,Enterprise,Product A,Direct,40,1407.24,25,13846.67,300,9,24517.62,4.7,-38,42217.2,27817.31,14399.889999999996,34.11
TXN-004280,2024-03-31,East,Mexico,CUST-0454,Individual,Product C,Direct,18,2909.64,15,7482.13,347,38,21297.83,1.4,-82,44517.49,26347.98,18169.51,40.81
TXN-004281,2023-11-25,West,Australia,CUST-0150,Individual,Product B,Partner,36,1579.82,0,35124.77,42,16,14078.24,3.1,48,56873.52,30624.2,26249.319999999996,46.15
TXN-004282,2022-04-17,South,USA,CUST-0789,Enterprise,Basic Plan,Partner,31,3736.78,0,41173.27,316,26,6205.31,1.0,-62,115840.18,61070.67,54769.509999999995,47.28
TXN-004283,2022-11-26,Central,India,CUST-0011,Enterprise,Product E,Partner,1,286.57,0,3671.84,126,43,2247.53,2.7,3,286.57,182.3,104.26999999999998,36.39
TXN-004284,2024-03-07,West,Canada,CUST-0735,Enterprise,Product B,Direct,47,277.17,10,5716.97,313,27,16828.7,1.3,-18,11724.29,5457.26,6267.030000000001,53.45
TXN-004285,2022-01-11,West,USA,CUST-0826,Enterprise,Product C,Retail,36,4063.76,10,4963.6,77,11,5117.58,2.8,99,131665.82,75879.01,55786.81000000001,42.37
TXN-004286,2022-07-06,South,Japan,CUST-0530,SMB,Product E,Direct,9,2199.63,0,2824.49,96,46,18357.19,3.2,53,19796.67,10917.59,8879.079999999998,44.85
TXN-004287,2022-10-25,Central,Australia,CUST-0967,Government,Product B,Direct,22,1738.84,5,33143.1,263,43,20829.46,4.4,4,36341.76,21616.3,14725.460000000003,40.52
TXN-004288,2024-08-23,West,Australia,CUST-0072,Startup,Premium Plan,Direct,28,3057.26,0,29621.5,307,26,24725.23,2.2,78,85603.28,39054.47,46548.81,54.38
TXN-004289,2024-06-10,West,France,CUST-0087,Individual,Product D,Online,26,3524.4,0,33308.93,225,14,12654.97,3.3,-41,91634.4,55780.35,35854.049999999996,39.13
TXN-004290,2022-06-30,North,Germany,CUST-0347,Individual,Basic Plan,Online,10,1045.95,5,25530.52,111,1,24369.33,1.3,-19,9936.52,5843.67,4092.8500000000004,41.19
TXN-004291,2022-05-12,West,Germany,CUST-0323,Startup,Product D,Retail,47,967.88,0,40966.63,238,11,3818.06,4.7,-9,45490.36,20654.62,24835.74,54.6
TXN-004292,2023-06-23,North,UK,CUST-0412,Individual,Product A,Online,3,4792.85,5,27560.08,205,30,20922.55,2.8,21,13659.62,7306.35,6353.27,46.51
TXN-004293,2023-03-31,Central,Mexico,CUST-0791,Startup,Enterprise Suite,Direct,2,2968.84,20,45977.97,288,24,9059.07,2.0,23,4750.14,2867.12,1883.0200000000004,39.64
TXN-004294,2024-01-30,Central,Brazil,CUST-0169,SMB,Product C,Online,37,1981.08,0,24539.6,263,49,9183.83,2.9,-4,73299.96,49146.25,24153.710000000006,32.95
TXN-004295,2022-06-13,Central,Japan,CUST-0445,Startup,Enterprise Suite,Online,31,4017.14,0,39637.6,76,4,6789.32,2.9,33,124531.34,54374.11,70157.23,56.34
TXN-004296,2022-03-19,East,India,CUST-0063,Startup,Enterprise Suite,Direct,33,2649.54,0,20664.34,143,22,4417.92,4.0,34,87434.82,35203.17,52231.65000000001,59.74
TXN-004297,2024-02-27,Central,USA,CUST-0403,Individual,Product B,Retail,32,1246.23,5,22043.58,315,46,11111.18,4.9,87,37885.39,17031.23,20854.16,55.05
TXN-004298,2024-03-31,West,Japan,CUST-0778,Government,Product A,Online,43,1073.34,10,42525.11,85,8,24683.44,1.7,88,41538.26,28943.12,12595.140000000003,30.32
TXN-004299,2024-12-03,South,Mexico,CUST-0038,SMB,Product C,Direct,12,2014.45,5,5829.16,252,47,8314.69,1.2,32,22964.73,14479.52,8485.21,36.95
TXN-004300,2023-08-10,North,Germany,CUST-0677,Individual,Product D,Direct,3,4306.48,5,28463.43,333,16,11580.94,3.6,-10,12273.47,7171.52,5101.949999999999,41.57
TXN-004301,2022-04-28,East,Japan,CUST-0945,Enterprise,Enterprise Suite,Direct,48,354.17,0,36453.66,232,33,5789.76,4.5,35,17000.16,7478.44,9521.720000000001,56.01
TXN-004302,2022-12-25,Central,USA,CUST-0657,Individual,Product B,Partner,26,1131.7,0,37645.82,295,33,8494.29,3.3,1,29424.2,15442.22,13981.980000000001,47.52
TXN-004303,2024-10-09,Central,France,CUST-0155,SMB,Enterprise Suite,Direct,14,4471.1,0,29778.93,319,10,1473.02,1.3,60,62595.4,38469.36,24126.04,38.54
TXN-004304,2024-06-18,South,UK,CUST-0925,Enterprise,Product E,Online,12,652.59,10,22679.19,130,2,23905.26,2.7,84,7047.97,4713.44,2334.5300000000007,33.12
TXN-004305,2022-01-22,South,France,CUST-0589,SMB,Product D,Online,26,3166.65,0,13408.73,285,44,12794.07,3.6,39,82332.9,42364.14,39968.759999999995,48.55
TXN-004306,2023-02-18,East,Germany,CUST-0060,Startup,Enterprise Suite,Direct,16,1106.88,15,45516.6,317,4,18350.48,2.3,0,15053.57,10536.1,4517.469999999999,30.01
TXN-004307,2024-11-27,North,Canada,CUST-0647,Enterprise,Product E,Partner,8,3049.04,5,18804.5,29,23,12880.91,4.4,24,23172.7,10240.5,12932.2,55.81
TXN-004308,2023-08-09,Central,Germany,CUST-0731,Individual,Product E,Partner,49,1946.37,0,40050.11,228,27,19277.9,1.9,-64,95372.13,49219.72,46152.41,48.39
TXN-004309,2023-02-03,East,UK,CUST-0819,Enterprise,Product B,Partner,49,553.3,5,2067.45,294,33,13398.85,2.5,42,25756.11,17066.49,8689.619999999999,33.74
TXN-004310,2022-03-10,West,USA,CUST-0677,Individual,Product B,Online,28,2933.25,25,11992.38,7,33,17568.46,4.7,-84,61598.25,36649.4,24948.85,40.5
TXN-004311,2024-11-11,West,Mexico,CUST-0897,Startup,Product E,Partner,7,3431.06,0,17606.45,30,41,17151.54,3.3,-64,24017.42,15449.83,8567.589999999998,35.67
TXN-004312,2024-11-22,East,Brazil,CUST-0533,SMB,Product A,Retail,15,3417.35,0,33742.92,215,20,13385.72,1.0,78,51260.25,34464.3,16795.949999999997,32.77
TXN-004313,2023-04-20,Central,France,CUST-0997,SMB,Enterprise Suite,Retail,41,3203.32,5,16306.87,115,13,5841.62,2.0,56,124769.31,68896.98,55872.33,44.78
TXN-004314,2022-12-14,East,Germany,CUST-0303,Startup,Product E,Partner,36,2526.11,10,2547.51,215,11,5375.01,4.0,-98,81845.96,38502.32,43343.64000000001,52.96
TXN-004315,2022-03-15,Central,Mexico,CUST-0430,Startup,Product E,Retail,8,2621.39,0,9106.44,164,19,21870.2,1.2,53,20971.12,12752.79,8218.329999999998,39.19
TXN-004316,2024-01-07,South,France,CUST-0412,Startup,Product B,Direct,10,3196.42,20,13328.68,170,49,3105.1,5.0,3,25571.36,14551.23,11020.130000000001,43.1
TXN-004317,2023-05-05,East,Germany,CUST-0908,SMB,Enterprise Suite,Partner,15,3466.78,10,9214.35,221,32,14025.12,4.6,20,46801.53,29568.96,17232.57,36.82
TXN-004318,2022-01-01,Central,UK,CUST-0698,SMB,Product C,Partner,18,3291.64,20,10584.37,260,3,12613.12,1.9,-56,47399.62,26236.36,21163.260000000002,44.65
TXN-004319,2022-11-19,East,France,CUST-0718,Government,Product D,Partner,46,2955.38,0,38563.37,212,13,19980.16,4.6,33,135947.48,87459.56,48487.92000000001,35.67
TXN-004320,2022-06-27,East,Germany,CUST-0567,SMB,Product B,Direct,37,821.4,15,20895.67,261,28,3471.28,3.8,-2,25833.03,17323.77,8509.259999999998,32.94
TXN-004321,2023-07-20,Central,USA,CUST-0895,SMB,Enterprise Suite,Direct,41,1092.55,0,20556.37,302,22,17213.73,2.7,81,44794.55,27990.99,16803.56,37.51
TXN-004322,2024-03-29,Central,UK,CUST-0312,SMB,Enterprise Suite,Partner,45,1338.11,0,48347.01,331,19,15185.69,1.8,46,60214.95,37519.73,22695.219999999994,37.69
TXN-004323,2023-12-25,North,Mexico,CUST-0739,Individual,Premium Plan,Online,43,4602.33,20,22611.74,130,31,17559.79,1.8,-88,158320.15,91217.23,67102.92,42.38
TXN-004324,2024-03-20,East,Mexico,CUST-0761,Individual,Basic Plan,Online,44,3809.01,0,46419.08,105,20,15568.52,3.4,-44,167596.44,90752.23,76844.21,45.85
TXN-004325,2024-04-10,West,Brazil,CUST-0322,SMB,Product A,Retail,35,2786.69,20,15303.62,54,24,14107.43,2.7,-28,78027.32,53977.45,24049.87000000001,30.82
TXN-004326,2023-02-15,East,Japan,CUST-0932,Enterprise,Product D,Direct,2,1297.68,5,20331.0,108,32,23164.08,3.4,-18,2465.59,1463.41,1002.1800000000001,40.65
TXN-004327,2024-11-26,East,Canada,CUST-0353,Enterprise,Product B,Retail,22,598.91,25,20116.03,315,9,8781.57,2.3,-16,9882.02,6444.13,3437.8900000000003,34.79
TXN-004328,2022-02-01,Central,USA,CUST-0009,SMB,Product B,Retail,15,4498.86,5,27530.9,289,19,4698.72,1.9,84,64108.75,35363.84,28744.910000000003,44.84
TXN-004329,2022-05-21,East,UK,CUST-0847,SMB,Product C,Partner,37,4468.7,15,29420.24,255,23,19905.61,4.3,73,140540.62,79610.27,60930.34999999999,43.35
TXN-004330,2022-07-04,East,France,CUST-0287,Government,Basic Plan,Online,39,597.94,0,12782.19,278,25,3329.32,4.7,-89,23319.66,13965.37,9354.289999999999,40.11
TXN-004331,2023-08-06,West,Mexico,CUST-0922,SMB,Basic Plan,Retail,36,3996.22,5,39782.42,47,33,17025.09,3.8,56,136670.72,84539.82,52130.899999999994,38.14
TXN-004332,2023-12-14,Central,USA,CUST-0541,SMB,Product A,Partner,5,2260.89,10,25078.03,134,49,13784.05,1.6,-4,10174.0,5438.07,4735.93,46.55
TXN-004333,2023-12-13,East,UK,CUST-0626,Individual,Premium Plan,Direct,48,1653.64,15,848.66,24,46,131.96,1.4,-36,67468.51,34199.42,33269.09,49.31
TXN-004334,2023-07-21,South,UK,CUST-0943,SMB,Premium Plan,Retail,15,3708.57,0,29771.36,117,44,6072.57,3.2,-52,55628.55,26246.99,29381.56,52.82
TXN-004335,2023-04-09,North,France,CUST-0151,Startup,Basic Plan,Online,27,3090.93,5,40003.94,239,2,12448.01,3.2,26,79282.35,41789.22,37493.130000000005,47.29
TXN-004336,2023-02-03,West,UK,CUST-0718,Enterprise,Product A,Direct,16,3911.15,5,12898.1,307,3,8309.9,3.6,31,59449.48,27547.19,31902.290000000005,53.66
TXN-004337,2024-07-20,East,India,CUST-0414,SMB,Premium Plan,Partner,36,417.93,0,2374.61,41,28,10729.61,4.6,-73,15045.48,7899.31,7146.169999999999,47.5
TXN-004338,2024-04-07,South,USA,CUST-0457,Individual,Enterprise Suite,Direct,38,1627.01,5,40455.34,250,37,15071.62,3.6,-51,58735.06,38905.98,19829.079999999994,33.76
TXN-004339,2022-01-10,East,Germany,CUST-0660,Startup,Enterprise Suite,Retail,18,1630.62,15,48825.7,323,35,18297.56,4.7,-89,24948.49,17292.32,7656.170000000002,30.69
TXN-004340,2023-06-19,East,Mexico,CUST-0211,SMB,Product B,Direct,35,1682.28,0,4289.9,89,14,3865.07,1.5,-18,58879.8,33745.81,25133.990000000005,42.69
TXN-004341,2022-12-25,Central,Mexico,CUST-0909,Startup,Premium Plan,Direct,25,2537.28,5,46932.82,92,24,7144.52,3.8,-83,60260.4,26743.66,33516.740000000005,55.62
TXN-004342,2024-04-13,Central,Germany,CUST-0558,Individual,Product C,Direct,22,1450.92,25,18284.08,81,37,15948.61,4.7,6,23940.18,12646.8,11293.380000000001,47.17
TXN-004343,2024-11-02,Central,USA,CUST-0640,SMB,Product B,Online,31,2249.7,0,47101.26,130,3,14752.17,2.9,10,69740.7,40493.05,29247.649999999994,41.94
TXN-004344,2022-08-07,South,Canada,CUST-0808,Startup,Basic Plan,Retail,37,1870.5,5,32617.55,91,23,18447.52,4.9,10,65748.08,33612.49,32135.590000000004,48.88
TXN-004345,2022-05-29,East,USA,CUST-0634,Government,Product E,Partner,34,3689.72,10,44567.09,100,34,16048.7,3.2,33,112905.43,52111.15,60794.27999999999,53.85
TXN-004346,2024-10-27,North,Australia,CUST-0668,SMB,Enterprise Suite,Online,23,3037.33,15,39398.73,78,9,8320.75,4.8,-33,59379.8,27792.55,31587.250000000004,53.2
TXN-004347,2023-08-26,West,UK,CUST-0453,Startup,Product E,Retail,16,3285.47,10,1885.89,43,18,12530.97,4.0,-25,47310.77,25650.89,21659.879999999997,45.78
TXN-004348,2023-11-28,Central,Japan,CUST-0715,Startup,Basic Plan,Partner,6,1092.39,10,3739.4,123,2,22130.07,2.8,-78,5898.91,2742.57,3156.3399999999997,53.51
TXN-004349,2022-08-28,Central,France,CUST-0354,Startup,Premium Plan,Partner,15,1661.24,0,26524.36,288,22,4733.64,1.1,55,24918.6,11832.77,13085.829999999998,52.51
TXN-004350,2024-11-17,East,India,CUST-0909,SMB,Product C,Partner,18,154.77,5,6916.14,23,35,9480.95,3.6,-61,2646.57,1751.83,894.7400000000002,33.81
TXN-004351,2023-06-12,East,Japan,CUST-0832,SMB,Product B,Retail,38,586.45,15,23321.19,144,31,21059.05,2.0,-3,18942.34,12004.1,6938.24,36.63
TXN-004352,2023-05-28,South,Germany,CUST-0801,Startup,Enterprise Suite,Partner,13,1362.02,0,47754.2,258,26,9168.44,2.2,-53,17706.26,7376.32,10329.939999999999,58.34
TXN-004353,2024-06-25,South,France,CUST-0665,SMB,Product C,Partner,24,374.05,0,15090.49,7,14,10364.41,1.1,61,8977.2,4453.17,4524.030000000001,50.39
TXN-004354,2024-02-12,Central,France,CUST-0415,SMB,Product B,Online,13,3033.03,15,24701.18,277,45,8048.65,3.2,-9,33514.98,18754.31,14760.670000000002,44.04
TXN-004355,2024-09-17,East,France,CUST-0795,SMB,Product B,Partner,1,4990.74,10,19520.85,186,48,22498.19,2.2,89,4491.67,1878.34,2613.33,58.18
TXN-004356,2023-05-14,North,Mexico,CUST-0203,Enterprise,Product E,Direct,48,549.04,5,31676.43,95,28,16617.2,4.9,85,25036.22,15145.7,9890.52,39.5
TXN-004357,2023-11-27,West,India,CUST-0903,Government,Product D,Online,36,4115.09,20,10095.32,25,11,5298.6,4.0,61,118514.59,61074.54,57440.049999999996,48.47
TXN-004358,2024-07-28,East,Mexico,CUST-0309,SMB,Basic Plan,Online,49,638.14,15,13366.99,291,32,18765.89,2.4,-44,26578.53,13798.34,12780.189999999999,48.08
TXN-004359,2024-08-01,East,UK,CUST-0087,Government,Product A,Retail,18,3366.07,25,43009.01,227,21,1059.04,2.2,-72,45441.94,21793.87,23648.070000000003,52.04
TXN-004360,2022-02-26,South,Australia,CUST-0038,Enterprise,Enterprise Suite,Partner,48,3233.63,20,40661.14,173,23,9970.57,3.9,-11,124171.39,62107.88,62063.51,49.98
