transaction_id,date,region,department,category,sub_category,cost_center,budget_amount,actual_amount,forecast_amount,quarter,fiscal_year,variance,variance_percent,forecast_accuracy
FIN-001721,2022-03-25,South,Finance,Interest,Rent,CC-200,193165.19,506041.34,81147.81,Q2,2024,312876.15,161.97,16.04
FIN-001722,2023-03-22,South,Engineering,Depreciation,Salaries,CC-300,165496.26,218067.1,492893.23,Q3,2024,52570.84,31.77,-26.03
FIN-001723,2023-08-03,North,Customer Support,Marketing,Materials,CC-100,235367.11,462011.47,103242.29,Q1,2022,226644.36,96.29,22.35
FIN-001724,2022-09-10,West,Finance,Depreciation,Equipment,CC-500,398235.18,347368.17,304322.72,Q2,2023,-50867.01000000001,-12.77,87.61
FIN-001725,2022-04-19,North,HR,COGS,Materials,CC-100,93548.9,438018.72,198754.94,Q3,2023,344469.81999999995,368.22,45.38
FIN-001726,2024-09-27,Central,Operations,Depreciation,Utilities,CC-500,68157.04,24419.34,353068.61,Q2,2022,-43737.7,-64.17,-1245.86
FIN-001727,2023-09-19,East,Operations,Depreciation,Utilities,CC-400,436750.11,243610.58,231662.13,Q4,2024,-193139.53,-44.22,95.1
FIN-001728,2022-01-11,West,Marketing,Marketing,Services,CC-200,407580.16,336652.86,29956.69,Q3,2024,-70927.29999999999,-17.4,8.9
FIN-001729,2024-05-31,North,R&D,Administrative,Equipment,CC-500,90136.49,208456.49,332875.0,Q1,2023,118319.99999999999,131.27,40.31
FIN-001730,2023-12-23,North,Marketing,Interest,Salaries,CC-200,283698.21,435851.98,482020.82,Q2,2023,152153.76999999996,53.63,89.41
FIN-001731,2022-01-02,Central,Sales,Revenue,Services,CC-100,276421.06,400201.08,453329.83,Q3,2024,123780.02000000002,44.78,86.72
FIN-001732,2022-04-13,East,Operations,R&D,Utilities,CC-200,389332.29,219281.92,176759.09,Q3,2023,-170050.36999999997,-43.68,80.61
FIN-001733,2023-05-30,East,Finance,Administrative,Software,CC-200,171311.67,245907.03,175143.33,Q3,2022,74595.35999999999,43.54,71.22
FIN-001734,2022-10-10,West,Operations,Marketing,Equipment,CC-300,41422.48,274346.07,309276.54,Q4,2024,232923.59,562.31,87.27
FIN-001735,2023-12-19,West,Operations,Marketing,Utilities,CC-500,101575.68,303455.26,109500.01,Q2,2023,201879.58000000002,198.75,36.08
FIN-001736,2023-08-04,South,Finance,Operating Expenses,Services,CC-300,113862.34,169675.17,329750.75,Q4,2023,55812.830000000016,49.02,5.66
FIN-001737,2024-10-25,Central,HR,Administrative,Services,CC-100,237895.53,132159.26,418400.2,Q2,2024,-105736.26999999999,-44.45,-116.59
FIN-001738,2022-11-14,West,Finance,COGS,Other,CC-400,256723.33,69102.33,113000.17,Q4,2023,-187621.0,-73.08,36.47
FIN-001739,2022-06-26,Central,HR,Administrative,Travel,CC-400,110542.8,84056.81,498502.0,Q4,2023,-26485.990000000005,-23.96,-393.05
FIN-001740,2023-07-09,West,Sales,Marketing,Materials,CC-200,166202.61,261448.63,266151.19,Q3,2022,95246.02000000002,57.31,98.2
FIN-001741,2022-10-20,Central,Engineering,Depreciation,Services,CC-400,394233.76,368131.94,120241.47,Q1,2023,-26101.820000000007,-6.62,32.66
FIN-001742,2023-02-07,South,Finance,Administrative,Materials,CC-300,31233.81,368917.1,43193.62,Q2,2023,337683.29,1081.15,11.71
FIN-001743,2024-06-03,North,Engineering,COGS,Other,CC-200,374220.69,255419.98,155404.83,Q2,2022,-118800.70999999999,-31.75,60.84
FIN-001744,2022-06-15,North,Sales,Operating Expenses,Materials,CC-200,489107.57,343384.34,250930.85,Q2,2024,-145723.22999999998,-29.79,73.08
FIN-001745,2023-08-19,East,Finance,Depreciation,Equipment,CC-500,383146.68,527778.24,253542.12,Q4,2022,144631.56,37.75,48.04
FIN-001746,2023-03-25,South,Finance,Revenue,Utilities,CC-200,466621.21,540398.13,113473.13,Q2,2022,73776.91999999998,15.81,21.0
FIN-001747,2022-03-07,North,Customer Support,Interest,Salaries,CC-400,138991.43,465888.75,140961.58,Q4,2023,326897.32,235.19,30.26
FIN-001748,2024-08-27,South,Engineering,R&D,Services,CC-500,263712.72,503591.43,355614.18,Q3,2024,239878.71000000002,90.96,70.62
FIN-001749,2023-12-28,West,Customer Support,Depreciation,Equipment,CC-300,213167.27,81690.92,404934.12,Q1,2022,-131476.34999999998,-61.68,-295.69
FIN-001750,2023-05-25,East,Sales,Administrative,Utilities,CC-400,143827.83,159095.16,64071.06,Q4,2023,15267.330000000016,10.62,40.27
FIN-001751,2024-03-02,South,Sales,Revenue,Salaries,CC-400,29885.8,525059.07,349285.26,Q2,2023,495173.26999999996,1656.88,66.52
FIN-001752,2024-05-15,West,Engineering,Depreciation,Rent,CC-400,382083.29,78606.67,477243.48,Q4,2023,-303476.62,-79.43,-407.13
FIN-001753,2024-03-28,West,Engineering,R&D,Software,CC-300,365016.93,482038.03,26993.7,Q1,2024,117021.10000000003,32.06,5.6
FIN-001754,2022-07-20,East,Finance,Revenue,Utilities,CC-500,287323.75,246052.42,322285.22,Q3,2023,-41271.32999999999,-14.36,69.02
FIN-001755,2023-06-20,Central,R&D,Interest,Software,CC-500,487226.33,536437.25,306739.95,Q1,2023,49210.919999999984,10.1,57.18
FIN-001756,2023-09-11,East,Operations,Depreciation,Salaries,CC-400,434901.41,396365.65,129479.86,Q1,2023,-38535.75999999995,-8.86,32.67
FIN-001757,2023-09-29,West,R&D,Administrative,Equipment,CC-200,285698.25,190675.21,430453.31,Q4,2024,-95023.04000000001,-33.26,-25.75
FIN-001758,2022-12-21,South,Customer Support,R&D,Materials,CC-200,461072.7,71993.04,12347.56,Q3,2022,-389079.66000000003,-84.39,17.15
FIN-001759,2024-06-11,North,Sales,Revenue,Software,CC-400,284225.74,137473.54,483791.25,Q2,2023,-146752.19999999998,-51.63,-151.92
FIN-001760,2023-10-23,North,Operations,Depreciation,Materials,CC-200,420399.74,389687.66,314632.45,Q3,2024,-30712.080000000016,-7.31,80.74
FIN-001761,2022-10-13,West,Marketing,Depreciation,Services,CC-300,255677.47,182022.43,259895.9,Q1,2022,-73655.04000000001,-28.81,57.22
FIN-001762,2023-02-13,South,Customer Support,COGS,Utilities,CC-500,405134.16,522413.01,387209.51,Q4,2024,117278.85000000003,28.95,74.12
FIN-001763,2023-05-28,East,R&D,R&D,Salaries,CC-300,229008.67,297865.91,490462.91,Q1,2022,68857.23999999996,30.07,35.34
FIN-001764,2022-10-05,North,Sales,COGS,Travel,CC-400,290058.88,292375.65,428969.7,Q2,2022,2316.7700000000186,0.8,53.28
FIN-001765,2024-05-02,West,Finance,Depreciation,Services,CC-200,105993.89,445475.61,299134.35,Q2,2024,339481.72,320.28,67.15
FIN-001766,2023-02-13,Central,Engineering,Operating Expenses,Equipment,CC-400,312955.49,440108.53,73413.41,Q1,2024,127153.04000000004,40.63,16.68
FIN-001767,2023-09-09,North,Customer Support,Administrative,Travel,CC-300,400994.7,380371.63,203524.19,Q4,2024,-20623.070000000007,-5.14,53.51
FIN-001768,2023-09-17,North,Finance,Marketing,Software,CC-500,420442.13,524031.95,455141.0,Q3,2023,103589.82,24.64,86.85
FIN-001769,2022-06-25,West,Marketing,Operating Expenses,Services,CC-100,386809.62,322237.5,443969.76,Q2,2022,-64572.119999999995,-16.69,62.22
FIN-001770,2023-09-01,Central,Customer Support,Operating Expenses,Rent,CC-400,15443.71,496064.6,223479.22,Q2,2024,480620.88999999996,3112.08,45.05
FIN-001771,2024-08-02,West,Sales,R&D,Equipment,CC-400,466943.84,262971.98,250763.76,Q1,2024,-203971.86000000004,-43.68,95.36
FIN-001772,2023-01-11,North,Operations,Interest,Materials,CC-400,38593.43,420986.21,358673.29,Q3,2023,382392.78,990.82,85.2
FIN-001773,2024-02-09,West,Marketing,R&D,Other,CC-400,357527.25,134875.39,233491.78,Q2,2022,-222651.86,-62.28,26.88
FIN-001774,2024-06-13,North,Operations,Operating Expenses,Services,CC-500,412828.0,468958.07,54728.35,Q4,2022,56130.07000000001,13.6,11.67
FIN-001775,2022-07-16,South,Operations,Revenue,Rent,CC-500,385869.03,199208.36,381793.81,Q2,2024,-186660.67000000004,-48.37,8.34
FIN-001776,2022-10-11,West,Operations,Marketing,Equipment,CC-300,388239.73,401476.63,341141.58,Q4,2022,13236.900000000023,3.41,84.97
FIN-001777,2024-12-14,East,R&D,Administrative,Salaries,CC-100,119586.41,182734.93,110519.04,Q1,2023,63148.51999999999,52.81,60.48
FIN-001778,2024-06-24,West,Sales,COGS,Software,CC-400,52555.86,524651.8,419225.66,Q1,2024,472095.94000000006,898.27,79.91
FIN-001779,2023-10-04,South,Finance,COGS,Materials,CC-300,241976.8,111361.44,426258.8,Q2,2023,-130615.35999999999,-53.98,-182.77
FIN-001780,2024-10-28,North,Marketing,Depreciation,Materials,CC-500,319530.33,293673.16,135245.16,Q1,2024,-25857.170000000042,-8.09,46.05
FIN-001781,2024-01-03,South,Finance,Interest,Materials,CC-200,413950.25,221851.77,81250.76,Q4,2022,-192098.48,-46.41,36.62
FIN-001782,2024-08-17,South,Finance,Revenue,Materials,CC-500,182720.34,297863.82,109291.77,Q4,2024,115143.48000000001,63.02,36.69
FIN-001783,2023-12-27,West,Finance,Interest,Software,CC-500,413730.32,133046.98,261027.79,Q4,2024,-280683.33999999997,-67.84,3.81
FIN-001784,2024-05-25,East,Customer Support,Marketing,Rent,CC-200,255768.7,280994.01,172176.43,Q3,2023,25225.309999999998,9.86,61.27
FIN-001785,2024-08-13,East,Operations,Revenue,Salaries,CC-200,395216.23,79462.81,353099.66,Q4,2023,-315753.42,-79.89,-244.36
FIN-001786,2024-05-11,West,Marketing,Interest,Travel,CC-300,121198.74,133250.75,275360.51,Q2,2022,12052.009999999995,9.94,-6.65
FIN-001787,2024-04-20,East,R&D,Interest,Utilities,CC-100,384863.84,372190.23,351968.49,Q2,2023,-12673.610000000044,-3.29,94.57
FIN-001788,2024-08-02,East,Sales,COGS,Services,CC-100,114240.38,262108.27,121832.41,Q3,2024,147867.88999999998,129.44,46.48
FIN-001789,2022-02-26,East,Finance,Revenue,Materials,CC-500,49690.08,277323.0,311087.47,Q3,2023,227632.91999999998,458.11,87.82
FIN-001790,2022-02-24,Central,Finance,R&D,Services,CC-200,395096.45,512965.92,460310.56,Q4,2023,117869.46999999997,29.83,89.74
FIN-001791,2024-05-12,South,Customer Support,COGS,Travel,CC-500,392816.61,124552.49,307257.13,Q4,2024,-268264.12,-68.29,-46.69
FIN-001792,2022-07-01,North,Engineering,Interest,Software,CC-100,63994.14,307052.06,360992.77,Q4,2022,243057.91999999998,379.81,82.43
FIN-001793,2022-10-15,Central,R&D,Interest,Travel,CC-100,218559.46,296085.91,494575.75,Q2,2022,77526.44999999998,35.47,32.96
FIN-001794,2023-09-12,North,Operations,R&D,Travel,CC-400,25211.66,249285.51,461984.88,Q3,2023,224073.85,888.77,14.68
FIN-001795,2023-05-12,West,Operations,Administrative,Rent,CC-100,363773.36,457869.5,123952.28,Q1,2024,94096.14000000001,25.87,27.07
FIN-001796,2024-11-14,Central,Customer Support,Administrative,Salaries,CC-400,391675.75,315241.36,426119.83,Q2,2022,-76434.39000000001,-19.51,64.83
FIN-001797,2024-02-04,South,Engineering,Depreciation,Materials,CC-500,338864.79,452667.67,509794.27,Q2,2023,113802.88,33.58,87.38
FIN-001798,2022-09-18,North,Customer Support,Administrative,Services,CC-300,268099.43,474134.35,412053.33,Q3,2022,206034.91999999998,76.85,86.91
FIN-001799,2023-08-24,Central,Marketing,Marketing,Other,CC-100,76657.37,46608.22,74758.83,Q3,2022,-30049.149999999994,-39.2,39.6
FIN-001800,2022-04-20,West,R&D,R&D,Rent,CC-400,493849.05,516304.97,325930.13,Q3,2023,22455.919999999984,4.55,63.13
FIN-001801,2024-03-15,North,Operations,Revenue,Services,CC-300,135515.86,421615.06,342569.75,Q4,2024,286099.2,211.12,81.25
FIN-001802,2022-09-15,South,Operations,Administrative,Travel,CC-300,420910.51,270506.65,84330.61,Q4,2024,-150403.86,-35.73,31.18
FIN-001803,2024-04-05,South,HR,Interest,Salaries,CC-500,47430.59,452411.99,292638.66,Q2,2022,404981.4,853.84,64.68
FIN-001804,2022-01-13,North,Finance,Marketing,Travel,CC-200,103533.39,132597.59,480738.06,Q1,2023,29064.199999999997,28.07,-162.55
FIN-001805,2024-08-05,South,Marketing,Operating Expenses,Equipment,CC-300,346794.57,452120.79,159959.36,Q4,2024,105326.21999999997,30.37,35.38
FIN-001806,2024-11-26,North,Sales,Administrative,Salaries,CC-500,30560.92,309513.94,421597.21,Q3,2022,278953.02,912.78,63.79
FIN-001807,2024-07-31,West,Operations,Marketing,Other,CC-200,13507.67,248773.19,337819.9,Q4,2024,235265.52,1741.72,64.21
FIN-001808,2022-04-22,North,Operations,Administrative,Travel,CC-300,311636.49,317432.15,353688.71,Q2,2023,5795.660000000033,1.86,88.58
FIN-001809,2022-06-23,North,Marketing,Interest,Services,CC-500,340217.44,396357.73,162056.12,Q1,2022,56140.28999999998,16.5,40.89
FIN-001810,2022-04-23,North,Finance,Operating Expenses,Services,CC-500,357500.68,158325.79,395844.52,Q2,2022,-199174.88999999998,-55.71,-50.02
FIN-001811,2023-07-08,North,Customer Support,Operating Expenses,Other,CC-400,433333.23,60836.82,334350.68,Q3,2022,-372496.41,-85.96,-349.59
FIN-001812,2022-08-08,Central,Sales,Administrative,Salaries,CC-500,165328.26,499489.05,276812.15,Q1,2024,334160.79,202.12,55.42
FIN-001813,2023-11-14,South,Operations,Marketing,Travel,CC-300,52485.77,523183.44,259664.73,Q1,2024,470697.67,896.81,49.63
FIN-001814,2022-07-19,South,Engineering,Operating Expenses,Other,CC-300,204875.26,346578.98,165829.84,Q1,2024,141703.71999999997,69.17,47.85
FIN-001815,2023-08-19,East,Finance,R&D,Services,CC-100,134610.32,284772.74,112293.09,Q1,2024,150162.41999999998,111.55,39.43
FIN-001816,2024-09-13,Central,R&D,Administrative,Rent,CC-300,479577.69,37222.81,400986.02,Q2,2023,-442354.88,-92.24,-877.26
FIN-001817,2023-11-10,South,Engineering,R&D,Software,CC-200,108403.21,233328.33,110938.7,Q4,2022,124925.11999999998,115.24,47.55
FIN-001818,2022-05-05,Central,Finance,Marketing,Other,CC-100,352947.41,192438.51,94530.78,Q2,2022,-160508.89999999997,-45.48,49.12
FIN-001819,2022-09-06,North,Customer Support,Operating Expenses,Software,CC-500,461946.99,215796.14,443955.67,Q4,2023,-246150.84999999998,-53.29,-5.73
FIN-001820,2024-11-12,North,Operations,Revenue,Other,CC-100,338013.44,397890.12,49857.24,Q2,2023,59876.67999999999,17.71,12.53
FIN-001821,2022-04-19,South,Sales,Marketing,Salaries,CC-200,42533.19,203797.45,87368.11,Q2,2022,161264.26,379.15,42.87
FIN-001822,2023-02-24,West,R&D,Operating Expenses,Other,CC-100,463800.08,436786.65,55532.56,Q4,2024,-27013.429999999993,-5.82,12.71
FIN-001823,2024-11-23,South,Finance,Administrative,Other,CC-200,82565.8,544996.75,498633.13,Q4,2024,462430.95,560.08,91.49
FIN-001824,2022-10-23,West,Finance,Operating Expenses,Travel,CC-500,107891.31,304101.22,62571.14,Q3,2022,196209.90999999997,181.86,20.58
FIN-001825,2024-10-11,North,Customer Support,Administrative,Equipment,CC-100,367119.72,158457.7,12060.72,Q1,2022,-208662.01999999996,-56.84,7.61
FIN-001826,2022-10-07,East,Marketing,Depreciation,Travel,CC-300,251402.87,527158.35,321943.78,Q4,2023,275755.48,109.69,61.07
FIN-001827,2023-04-03,North,HR,Operating Expenses,Rent,CC-300,391226.69,404632.51,373594.77,Q4,2023,13405.820000000007,3.43,92.33
FIN-001828,2022-11-13,Central,Marketing,Revenue,Equipment,CC-200,90576.65,129850.8,99791.5,Q1,2022,39274.15000000001,43.36,76.85
FIN-001829,2023-09-09,North,HR,R&D,Materials,CC-200,429763.38,546953.32,187239.42,Q4,2023,117189.93999999994,27.27,34.23
FIN-001830,2023-09-29,North,R&D,COGS,Utilities,CC-200,159048.68,13554.95,167307.91,Q1,2024,-145493.72999999998,-91.48,-1034.29
FIN-001831,2022-01-14,Central,HR,Administrative,Rent,CC-500,265459.88,320187.93,378893.48,Q3,2022,54728.04999999999,20.62,81.67
FIN-001832,2024-09-20,North,Operations,Revenue,Utilities,CC-200,65638.4,378987.99,210387.71,Q1,2024,313349.58999999997,477.39,55.51
FIN-001833,2023-02-16,South,R&D,COGS,Other,CC-300,182025.52,106873.84,279106.67,Q3,2023,-75151.68,-41.29,-61.16
FIN-001834,2022-08-23,North,Sales,Administrative,Rent,CC-300,186609.53,35817.05,405750.78,Q1,2023,-150792.47999999998,-80.81,-932.84
FIN-001835,2022-05-18,Central,Finance,Interest,Salaries,CC-200,483758.04,12006.47,261056.84,Q4,2023,-471751.57,-97.52,-1974.3
FIN-001836,2022-01-01,North,Engineering,R&D,Services,CC-400,417199.24,509924.89,379784.55,Q1,2022,92725.65000000002,22.23,74.48
FIN-001837,2022-11-10,Central,Finance,Operating Expenses,Rent,CC-200,38319.89,323872.37,298533.84,Q3,2024,285552.48,745.18,92.18
FIN-001838,2022-09-05,West,HR,COGS,Other,CC-400,149968.86,100736.94,373193.88,Q4,2022,-49231.919999999984,-32.83,-170.46
FIN-001839,2024-11-30,Central,R&D,COGS,Other,CC-100,111295.02,341691.16,55350.55,Q2,2024,230396.13999999996,207.01,16.2
FIN-001840,2022-07-18,East,HR,Depreciation,Other,CC-100,166262.28,9362.98,508869.97,Q4,2023,-156899.3,-94.37,-5234.91
FIN-001841,2023-05-22,South,Operations,Administrative,Other,CC-300,16426.45,210536.15,53439.63,Q4,2024,194109.69999999998,1181.69,25.38
FIN-001842,2023-02-23,North,R&D,Interest,Equipment,CC-100,393233.06,424221.4,334050.76,Q2,2022,30988.340000000026,7.88,78.74
FIN-001843,2022-08-01,South,Sales,Revenue,Other,CC-100,77809.19,62030.48,20821.13,Q1,2022,-15778.71,-20.28,33.57
FIN-001844,2024-08-28,North,Marketing,R&D,Equipment,CC-100,109335.7,335226.91,273247.54,Q1,2024,225891.20999999996,206.6,81.51
FIN-001845,2022-02-20,West,HR,Interest,Services,CC-500,331479.48,179119.15,58066.65,Q3,2023,-152360.33,-45.96,32.42
FIN-001846,2024-11-01,South,HR,Interest,Materials,CC-500,318912.61,61419.54,54986.5,Q4,2024,-257493.06999999998,-80.74,89.53
FIN-001847,2024-06-27,North,Marketing,Marketing,Rent,CC-200,414811.95,454954.93,154593.81,Q2,2023,40142.97999999998,9.68,33.98
FIN-001848,2024-03-11,West,Engineering,Interest,Rent,CC-400,77171.74,305167.0,132473.3,Q3,2022,227995.26,295.44,43.41
FIN-001849,2022-04-24,East,Marketing,Administrative,Rent,CC-300,117839.67,436842.25,78914.38,Q2,2022,319002.58,270.71,18.06
FIN-001850,2022-09-07,North,Marketing,COGS,Utilities,CC-500,439346.32,532917.1,304971.82,Q1,2022,93570.77999999997,21.3,57.23
FIN-001851,2023-09-07,West,R&D,Revenue,Salaries,CC-500,336406.35,107492.47,461440.63,Q4,2022,-228913.87999999998,-68.05,-229.28
FIN-001852,2024-04-08,East,Customer Support,Operating Expenses,Travel,CC-300,48684.67,82220.28,477806.03,Q1,2024,33535.61,68.88,-381.13
FIN-001853,2024-09-17,East,Marketing,R&D,Software,CC-500,56052.77,539623.83,157393.9,Q4,2023,483571.05999999994,862.71,29.17
FIN-001854,2023-01-12,East,HR,Depreciation,Utilities,CC-300,271369.67,134449.92,450796.85,Q2,2023,-136919.74999999997,-50.46,-135.29
FIN-001855,2023-04-27,North,Engineering,Depreciation,Equipment,CC-200,377818.07,239390.66,503400.05,Q3,2023,-138427.41,-36.64,-10.28
FIN-001856,2023-06-18,West,Sales,Operating Expenses,Travel,CC-200,325242.38,461288.33,168516.72,Q1,2024,136045.95,41.83,36.53
FIN-001857,2024-06-18,North,Sales,Operating Expenses,Rent,CC-100,342207.13,132855.62,487905.45,Q1,2022,-209351.51,-61.18,-167.24
FIN-001858,2022-09-10,Central,R&D,Depreciation,Other,CC-300,290275.26,393622.23,226700.93,Q2,2022,103346.96999999997,35.6,57.59
FIN-001859,2024-06-04,South,Sales,Marketing,Rent,CC-300,441865.21,434481.04,246127.69,Q1,2023,-7384.170000000042,-1.67,56.65
FIN-001860,2022-10-27,West,Operations,Depreciation,Other,CC-200,449488.35,277047.2,254482.15,Q1,2022,-172441.14999999997,-38.36,91.86
FIN-001861,2022-02-14,West,Finance,COGS,Utilities,CC-500,306731.46,272186.49,382609.5,Q2,2022,-34544.97000000003,-11.26,59.43
FIN-001862,2023-01-14,North,R&D,Marketing,Equipment,CC-300,368331.59,131957.43,142182.06,Q3,2024,-236374.16000000003,-64.17,92.25
FIN-001863,2022-10-18,Central,R&D,Interest,Equipment,CC-300,236601.93,347257.17,131819.15,Q2,2022,110655.23999999999,46.77,37.96
FIN-001864,2023-05-08,West,Finance,Revenue,Salaries,CC-500,141973.01,116878.39,330685.91,Q1,2024,-25094.62000000001,-17.68,-82.93
FIN-001865,2022-12-16,Central,Sales,Marketing,Salaries,CC-200,321762.05,150369.19,293934.24,Q1,2024,-171392.86,-53.27,4.52
FIN-001866,2024-11-13,South,R&D,Revenue,Materials,CC-300,409413.85,331223.09,45303.39,Q1,2023,-78190.75999999995,-19.1,13.68
FIN-001867,2023-02-15,West,R&D,COGS,Rent,CC-300,138664.22,158406.05,470185.62,Q1,2023,19741.829999999987,14.24,-96.82
FIN-001868,2024-09-02,Central,Engineering,COGS,Materials,CC-500,316704.44,259391.57,157529.05,Q3,2023,-57312.869999999995,-18.1,60.73
FIN-001869,2024-09-10,Central,R&D,Marketing,Software,CC-100,315049.88,523094.19,392744.59,Q3,2024,208044.31,66.04,75.08
FIN-001870,2023-08-17,Central,Marketing,Operating Expenses,Materials,CC-500,460219.4,330340.45,304571.76,Q4,2022,-129878.95000000001,-28.22,92.2
FIN-001871,2023-08-16,Central,Marketing,Marketing,Services,CC-500,382048.94,414976.74,301409.86,Q4,2022,32927.79999999999,8.62,72.63
FIN-001872,2022-07-24,North,HR,Interest,Travel,CC-100,407540.94,389008.0,447809.85,Q4,2022,-18532.940000000002,-4.55,84.88
FIN-001873,2024-10-06,West,Customer Support,R&D,Utilities,CC-300,289759.81,524396.69,458910.31,Q3,2024,234636.87999999995,80.98,87.51
FIN-001874,2024-01-23,North,HR,Depreciation,Materials,CC-100,366571.14,65907.06,295245.82,Q4,2023,-300664.08,-82.02,-247.97
FIN-001875,2023-07-18,Central,HR,COGS,Other,CC-400,129957.98,107568.87,227921.53,Q1,2022,-22389.11,-17.23,-11.88
FIN-001876,2024-03-12,East,Marketing,Depreciation,Salaries,CC-100,294036.36,379686.55,325854.79,Q3,2024,85650.19,29.13,85.82
FIN-001877,2024-03-01,West,R&D,Interest,Travel,CC-200,334527.57,466714.79,70146.95,Q3,2024,132187.21999999997,39.51,15.03
FIN-001878,2022-08-08,North,Operations,Depreciation,Equipment,CC-300,418562.87,412611.54,223633.15,Q1,2023,-5951.330000000016,-1.42,54.2
FIN-001879,2024-08-08,Central,Finance,R&D,Other,CC-400,91193.89,88028.99,347261.56,Q4,2022,-3164.899999999994,-3.47,-194.49
